SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,1.59755 68.8691 369.023 622.748 881.376 1099.01 1300.79 1492.44,0.0494932 100.888 404.301 601.068 801.065 1000.84 1201.71 1400.98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,accession,rep,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
5,1608230457,391.5,20201217 10:40:57,10:40:57,1149,_1,1608230449,0.00103512,1.080117464,149.5322333,115.2688439,11.7364146,15.22503591,0.057361462,2.961636408,0.056751333,0.03552386,231.2904406,29.04352739,29.07062333,4.038237678,59.12040721,2.238367578,3.786116644,1.7998701,-45.64877228,-177.246096,-13.11254154,-4.716969241,0,0,1,0,53677.04433,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-8267-20201217-10_41_00,902.5266154,999.72,0.097220606,0.5,1180.180691,1.080117464,57.3689412,0.392719962,0.001404755,2.262993638,DARK-8268-20201217-10_41_02,607.11,392.61,0.247557079,0.852122623,0.341937562,0.888383439,1399.994667,1180.180691,0.842989419,0.195978838,6,0.5,0: Broadleaf,2,1608230449,149.5322333,151.0140667,21.98406,20.76926333,146.6452,21.74450667,500.0162333,101.7694,0.048352387,27.96053,29.07062333,999.9,0,0,10007,0,458.3095667,1399.994667,0.899993267,0.100006687,0,902.5575333,4.99975,12493.47667,12177.96,49.61653333,51.37913333,50.64366667,50.70383333,50.52056667,1255.489,139.5056667,0,89.60000014,0,902.5266154,-3.435829057,-50.97435906,12493.13077,15,1608230090,10:34:49,1608230090,1608230083,8,-2.108,-0.011,2.887,0.24,402,22,0.39,0.14,1.07898834,0.13596997,0.045856311,1,-1.481315667,-0.001321735,0.053168979,1,1.214342667,0.023178287,0.002506708,1,3,3,3/3,100,100,2.887,0.2396,2.88705,0,0,0,0.23957,0,0,0,-1,-1,-1,-1,6.1,6.2,2,513.899,485.435,23.6887,34.3684,29.9999,34.3151,34.286,11.2204,23.3251,37.1314,23.7121,151.161,20.7428,101.212,100.563
6,1608230531,465.5,20201217 10:42:11,10:42:11,1149,_1,1608230523,0.001029846,2.594958131,199.0794667,120.5757529,12.27679517,20.26989487,0.056755673,2.960091809,0.056157983,0.035151915,231.2965235,29.09194227,29.06844,4.037727783,58.68719804,2.228001852,3.796401816,1.809725931,-45.41618837,-169.3797644,-12.5398969,3.960673858,0,0,1,0,53623.7019,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-8269-20201217-10_42_14,897.49268,1001.4,0.103762053,0.5,1180.212621,2.594958131,61.23064233,0.395126822,0.002688249,2.257519473,DARK-8270-20201217-10_42_16,605.72,395.68,0.262604428,0.851044286,0.363410051,0.887723737,1400.032667,1180.212621,0.842989345,0.19597869,6,0.5,0: Broadleaf,2,1608230523,199.0794667,202.4393333,21.88217667,20.67344333,196.1923667,21.64261,500.0161333,101.7698,0.048309147,28.00706,29.06844,999.9,0,0,9998.201667,0,448.7779333,1400.032667,0.899996767,0.10000315,0,897.5239,4.99975,12432.6,12178.31667,49.68293333,51.437,50.7206,50.7582,50.59553333,1255.526667,139.506,0,73.4000001,0,897.49268,-3.729230765,-56.63076933,12431.668,15,1608230090,10:34:49,1608230090,1608230083,8,-2.108,-0.011,2.887,0.24,402,22,0.39,0.14,2.592499425,-0.033265953,0.020601347,1,-3.358229667,-0.057591724,0.022434856,1,1.208803,0.102526452,0.026949289,1,3,3,3/3,100,100,2.887,0.2395,2.88705,0,0,0,0.23957,0,0,0,-1,-1,-1,-1,7.4,7.5,2,514.026,485.159,23.5855,34.3871,30.0003,34.3305,34.3014,13.5776,22.5432,36.3856,23.579,202.86,20.8119,101.208,100.559
7,1608230610,544.5,20201217 10:43:30,10:43:30,1149,_1,1608230602,0.00116283,4.148407197,249.2445333,139.8667288,14.24055301,25.37687139,0.064657641,2.95950194,0.063883007,0.039995704,231.2913702,29.02799021,29.01668333,4.025656982,58.82375773,2.229295476,3.789787599,1.796361506,-51.28079345,-165.8603174,-12.27679452,1.873464805,0,0,1,0,53611.77053,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-8271-20201217-10_43_33,895.5306538,1006.38,0.110146611,0.5,1180.184961,4.148407197,64.99668676,0.392813848,0.004004588,2.241399869,DARK-8272-20201217-10_43_35,611.06,395.32,0.280404093,0.850880039,0.381052505,0.885768191,1399.999667,1180.184961,0.842989458,0.195978917,6,0.5,0: Broadleaf,2,1608230602,249.2445333,254.5703667,21.89551667,20.53068667,246.3575333,21.65594,500.0047,101.7671333,0.048024073,27.97715,29.01668333,999.9,0,0,9995.12,0,566.1353333,1399.999667,0.899993233,0.1000067,0,895.5361,4.99975,12420.00333,12178.02667,49.7038,51.4832,50.75,50.80796667,50.62706667,1255.491667,139.508,0,78,0,895.5306538,-2.410153849,-39.37094023,12420.02308,15,1608230090,10:34:49,1608230090,1608230083,8,-2.108,-0.011,2.887,0.24,402,22,0.39,0.14,4.150261656,-0.020566886,0.019836972,1,-5.326135,0.009935573,0.024542644,1,1.362762333,0.109731257,0.020141193,1,3,3,3/3,100,100,2.887,0.2396,2.88705,0,0,0,0.23957,0,0,0,-1,-1,-1,-1,8.7,8.8,2,514.177,484.984,23.6565,34.3871,29.9999,34.3368,34.3045,15.9019,24.9888,35.6344,23.6715,254.891,20.4187,101.21,100.565
12,1608231232,1165.9,20201217 10:53:51,10:53:51,1149,_1,1608231224,0.000551443,11.50725945,799.8386452,174.3766519,17.75541575,81.44133702,0.030270372,2.961594625,0.030099535,0.018827478,231.2910167,29.17043101,29.07768065,4.039886223,58.94083323,2.231887622,3.786657737,1.807998601,-24.31865216,-177.9791211,-13.16757917,15.8256643,0,0,1,0,53675.48278,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-8281-20201217-10_53_55,901.8791154,1068.55,0.155978555,0.5,1180.180152,11.50725945,92.04139722,0.41461794,0.010239968,2.052809883,DARK-8282-20201217-10_53_57,625.51,443.04,0.376198277,0.831963498,0.472057757,0.861355277,1399.993548,1180.180152,0.842989708,0.195979416,6,0.5,0: Broadleaf,2,1608231224,799.8386452,814.1760323,21.91945806,21.27225806,796.8136129,21.70182903,500.0210323,101.7737742,0.048433968,27.96298065,29.07768065,999.9,0,0,10006.3329,0,428.084,1399.993548,0.899985677,0.100014316,0,901.8971935,4.99975,12501.05161,12177.93548,49.36070968,51.21951613,50.36464516,50.34451613,50.31419355,1255.474516,139.5190323,0,116,0,901.8791154,-1.964068384,-44.73846152,12500.56154,15,1608230753,10:45:52,1608230753,1608230752,9,0.138,-0.022,3.025,0.218,410,21,0.17,0.09,11.50908418,-0.219046501,0.037508557,1,-14.3363,0.175175973,0.043481314,1,0.647320167,-0.043246265,0.003271453,1,3,3,3/3,100,100,3.025,0.2176,3.025,0,0,0,0.21764,0,0,0,-1,-1,-1,-1,8,8,2,514.099,482.313,23.8001,34.6931,29.9998,34.6111,34.5748,38.1567,23.1205,30.8001,23.8181,814.168,21.3006,101.166,100.519
14,1608231458,1392.4,20201217 10:57:38,10:57:38,1149,_1,1608231450,0.000411406,12.73209264,1201.759194,268.1097892,27.29919064,122.3642502,0.022417677,2.959221357,0.022323756,0.013960753,231.289417,29.22677495,29.10303226,4.045813048,58.74923646,2.227152074,3.790946416,1.818660974,-18.14298963,-178.783945,-13.24067983,21.12180254,0,0,1,0,53602.77831,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-8285-20201217-10_57_41,917.7811538,1106.71,0.170712152,0.5,1180.173456,12.73209264,100.7349754,0.432705948,0.011277868,1.947547235,DARK-8286-20201217-10_57_43,627.83,478.88,0.394522315,0.818210117,0.482906117,0.84637061,1399.985806,1180.173456,0.842989586,0.195979172,6,0.5,0: Broadleaf,2,1608231450,1201.759194,1217.630323,21.87322258,21.39035484,1196.724194,21.64122258,500.0212581,101.7729032,0.048036323,27.98239355,29.10303226,999.9,0,0,9992.963226,0,1042.186774,1399.985806,0.899991516,0.100008368,0,917.796,4.99975,12668.0129,12177.89677,48.36687097,50.32825806,49.3363871,49.5,49.407,1255.473226,139.5125806,0,119.6000001,0,917.7811538,-5.182085477,-97.23076945,12667.81538,15,1608231488,10:58:08,1608231488,1608231476,10,2.009,0.015,5.035,0.232,1217,22,0.15,0.18,14.4297177,-2.147335784,0.165347237,0,-17.87134,3.013209344,0.225059303,0,0.467669133,-0.341980031,0.030451275,0,0,3,0/3,100,100,5.035,0.232,3.025,0,0,0,0.21764,0,0,0,-1,-1,-1,-1,11.8,11.8,2,514.143,483.438,23.805,34.6789,30,34.6268,34.6016,52.4663,18.1257,29.6615,23.8128,1217.5,21.6753,101.173,100.522
15,1608231609,1543.4,20201217 11:00:09,11:00:09,1149,_1,1608231601,0.000318444,11.25872549,1399.855161,344.5767832,35.08386345,142.529415,0.017540754,2.96031972,0.017483218,0.010932165,231.288818,29.25683911,29.10737097,4.046828132,59.31985413,2.249646417,3.792400454,1.797181715,-14.04336321,-178.4930128,-13.21494619,25.53749583,0,0,1,0,53633.55737,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-8287-20201217-11_00_12,909.79396,1093.88,0.168287234,0.5,1180.170458,11.25872549,99.30381123,0.426564157,0.01002946,1.982118697,DARK-8288-20201217-11_00_14,627.27,466.61,0.394517991,0.822905636,0.486481351,0.851408694,1399.982258,1180.170458,0.842989581,0.195979163,6,0.5,0: Broadleaf,2,1608231601,1399.855161,1413.9,22.09494194,21.72126774,1394.819677,21.86273548,500.02,101.769129,0.048129584,27.98897097,29.10737097,999.9,0,0,9999.559677,0,421.5284839,1399.982258,0.899991935,0.100007929,0,909.8706129,4.99975,12534.14516,12177.87097,47.82622581,49.8506129,48.784,49.06809677,48.937,1255.472581,139.5122581,0,150.2,0,909.79396,-5.826153847,-85.80000008,12533.34,15,1608231488,10:58:08,1608231488,1608231476,10,2.009,0.015,5.035,0.232,1217,22,0.15,0.18,11.2591359,-1.954400352,0.156588694,0,-14.03464,2.125337486,0.174618941,0,0.373938533,-0.027140556,0.008769975,1,1,3,1/3,100,100,5.04,0.2322,5.035,0,0,0,0.232205,0,0,0,-1,-1,-1,-1,2,2.2,2,514.306,484.631,24,34.6265,29.9997,34.5974,34.5716,59.1375,15.0947,30.0322,24.0004,1413.76,21.7879,101.19,100.538
