SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,1.81794 88.5368 375.466 603.274 837.245 1038.33 1228.07 1386.02,0.902449 104.799 402.193 601.528 801.54 1001.17 1201.61 1400.54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,accession,rep,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv/Fm,Adark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,PhiCO2,NPQ,DarkPulseID,Fs_dp,Fo',Fv'/Fm',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,s,mol m⁻² s⁻¹,mmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol µmol⁻¹,,,,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1607620093,0,20201210 11:08:12,11:08:12,1149,_1,1607620085,0.000135257,0.135256955,-0.959364848,401.8100645,812.0729887,82.61239613,40.87624226,0.003423189,2.958153298,0.00342099,0.002138316,231.2891125,29.29330187,28.83219677,3.982886223,1.062611229,0.040271243,3.789837852,3.94261498,-5.964831733,-136.326557,-10.08607768,78.91164606,0,0,1,0,53569.47097,RECT-4143-20200907-06_33_50,10143.9,715.4769231,3262.08,0.780668493,-0.57774748,RECT-1560-20201210-11_08_12,15444,585.9626538,603.11,0.02843154,0.5,1180.176948,-0.959364848,16.77712412,-0.000323356,4.40876457,DARK-1561-20201210-11_08_20,585.9626538,464.84,0.22926166,0.124013496,0.950569132,-0.152601368,1.044124239,0.098379023,0.901620977,1399.990645,1180.176948,0.842989167,0.195978334,6,0.5,0: Broadleaf,2,1607620085,401.8100645,400.7244839,0.395862968,0.233684613,400.7986452,0.334604645,500.2026774,101.6302903,0.099969497,27.97737742,28.83219677,999.9,0,0,10000.92613,0,448.3925161,1399.990645,0.900004484,0.099995329,0,585.9710968,4.99948,8638.492903,11417.52903,46.66287097,48.885,47.645,48.41493548,48.73970968,1255.497742,139.4935484,0,203.6000001,0,585.9626538,0.988478641,64.1692308,8639.279615,15,0,--:--:--,1607548763,1607548763,0,-0.045,0.006,1.012,0.066,400,0,0.22,0.08,-0.983653202,1.863885457,0.138741618,0,1.10515971,-2.226290758,0.17084178,0,0.162427742,-0.030994016,0.002318305,1,1,3,1/3,100,100,1.012,0.0613,1.17949434,-1.60437E-05,-1.15306E-06,3.65813E-10,0.066,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,1188.8,1188.8,2,505.407,478.208,23.4355,33.5029,30.0003,33.4953,33.5386,18.7762,100,0,23.4422,400.146,0,97.7408,102.3
2,1607620213,120.5,20201210 11:10:13,11:10:13,1149,_1,1607620205,0.000106106,0.106105845,-0.81928365,49.60186129,519.7463813,52.87444451,5.046058918,0.002686558,2.957956308,0.002685203,0.001678373,231.2847868,29.3120532,28.79739677,3.974862885,0.900744381,0.034159044,3.792312727,3.940703842,-4.679267746,-128.9824035,-9.542235308,88.08088025,0,0,1,0,53561.75882,RECT-4143-20200907-06_33_50,10143.9,715.4769231,3262.08,0.780668493,-0.57774748,RECT-1562-20201210-11_10_13,15445.3,586.8489615,603.86,0.028170501,0.5,1180.152481,-0.81928365,16.62274305,-0.000204665,4.402046832,DARK-1563-20201210-11_10_20,586.8489615,462.61,0.233911834,0.120432131,0.949544021,-0.152405549,1.043829729,0.094936026,0.905063974,1399.96129,1180.152481,0.842989366,0.195978732,6,0.5,0: Broadleaf,2,1607620205,49.60186129,48.6254,0.335777323,0.208540419,48.42579032,0.273690065,500.1860968,101.6312581,0.099983194,27.98857419,28.79739677,999.9,0,0,9999.713548,0,326.3020645,1399.96129,0.899998968,0.100000942,0,586.8473871,4.99948,8809.184839,11417.25806,46.34451613,48.655,47.34654839,48.01180645,48.47967742,1255.462903,139.5,0,120,0,586.8489615,0.965025629,70.68752135,8810.105769,15,0,--:--:--,1607548763,1607548763,0,-0.045,0.006,1.012,0.066,400,0,0.22,0.08,-0.816942563,-0.126034645,0.020634686,1,0.97645271,0.107382726,0.021158963,1,0.127236903,-0.006909968,0.000572784,1,3,3,3/3,100,100,1.176,0.0621,1.17949434,-1.60437E-05,-1.15306E-06,3.65813E-10,0.066,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,1190.8,1190.8,2,505.396,476.609,24.0843,33.539,30.0001,33.54,33.5842,4.98804,100,0,23.7324,48.7066,0,97.7528,102.297
3,1607620302,209,20201210 11:11:41,11:11:41,1149,_1,1607620294,9.81556E-05,0.098155647,-0.683366017,79.74284839,503.6854119,51.24036276,8.112310547,0.002472006,2.958395148,0.002470859,0.00154439,231.2920049,29.3291558,28.88092258,3.994143964,0.865179955,0.032839435,3.795676851,3.961304529,-4.328664044,-139.8974835,-10.35329676,76.71256058,0,0,1,0,53571.83206,RECT-4143-20200907-06_33_50,10143.9,715.4769231,3262.08,0.780668493,-0.57774748,RECT-1564-20201210-11_11_41,15445.3,586.85732,603.83,0.028108375,0.5,1180.188717,-0.683366017,16.58659344,-8.94929E-05,4.402315221,DARK-1565-20201210-11_11_49,586.85732,463.14,0.232996042,0.120638851,0.949734542,-0.152021028,1.04384151,0.095206579,0.904793421,1400.004194,1180.188717,0.842989415,0.195978831,6,0.5,0: Broadleaf,2,1607620294,79.74284839,78.93252903,0.322806935,0.20510571,78.57156452,0.260538516,500.2019032,101.6309032,0.099981877,28.00378387,28.88092258,999.9,0,0,10002.23774,0,423.0953871,1400.004194,0.899996484,0.100003481,0,586.8668387,4.99948,8844.140323,11417.60323,46.34858065,48.562,47.24593548,47.897,48.42906452,1255.498065,139.5064516,0,87.70000005,0,586.85732,0.019000002,-8.069999975,8844.1536,15,0,--:--:--,1607548763,1607548763,0,-0.045,0.006,1.012,0.066,400,0,0.22,0.08,-0.679030796,-0.12774008,0.019130591,1,0.806797903,0.176223097,0.024369439,1,0.117723645,-0.001343613,0.000241738,1,3,3,3/3,100,100,1.171,0.0623,1.17949434,-1.60437E-05,-1.15306E-06,3.65813E-10,0.066,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,1192.3,1192.3,2,505.574,476.288,23.5085,33.5581,30.0002,33.5637,33.6093,6.21639,100,0,23.506,79.0047,0,97.759,102.294
4,1607620371,278,20201210 11:12:50,11:12:50,1149,_1,1607620363,9.5174E-05,0.095173957,-0.577202108,99.57313667,468.1897438,47.62856062,10.12949395,0.002389021,2.957195745,0.002387949,0.001492564,231.2812544,29.33039789,28.93348,4.006318069,0.850613875,0.032286622,3.795684845,3.974031447,-4.197171493,-148.2141478,-10.97610612,67.89382903,0,0,1,0,53536.84129,RECT-4143-20200907-06_33_50,10143.9,715.4769231,3262.08,0.780668493,-0.57774748,RECT-1566-20201210-11_12_50,15445.1,586.82188,604.51,0.02926026,0.5,1180.135029,-0.577202108,17.26552911,4.62126E-07,4.396238276,DARK-1567-20201210-11_12_58,586.82188,464.19,0.232121884,0.126055587,0.949847921,-0.159399932,1.043574487,0.099712954,0.900287046,1399.940667,1180.135029,0.842989319,0.195978637,6,0.5,0: Broadleaf,2,1607620363,99.57313667,98.89214333,0.317378167,0.2032521,98.40603667,0.255033867,500.2034333,101.6291333,0.100050713,28.00382,28.93348,999.9,0,0,9995.609333,0,498.8832333,1399.940667,0.9000004,0.09999948,0,586.8300667,4.99948,8817.134667,11417.09,46.49166667,48.5704,47.30373333,48.07046667,48.55793333,1255.446,139.4956667,0,68.60000014,0,586.82188,-2.09407691,-76.66769229,8816.1712,15,0,--:--:--,1607548763,1607548763,0,-0.045,0.006,1.012,0.066,400,0,0.22,0.08,-0.573966711,-0.148556742,0.025877304,1,0.677180194,0.163138355,0.030535999,1,0.114156258,-0.003385113,0.000422334,1,3,3,3/3,100,100,1.167,0.0624,1.17949434,-1.60437E-05,-1.15306E-06,3.65813E-10,0.066,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,1193.5,1193.5,2,505.664,475.666,23.3024,33.6071,30.0006,33.6044,33.65,7.03702,100,0,23.2973,98.9999,0,97.7536,102.282
5,1607620472,379,20201210 11:14:31,11:14:31,1149,_1,1607620464,9.50428E-05,0.095042764,-0.483893443,149.7901333,455.1905514,46.30717457,15.2383608,0.002385424,2.95816759,0.002384356,0.001490319,231.2901735,29.27769875,28.93487333,4.006641252,0.846194762,0.032020855,3.784099898,3.974620397,-4.191385883,-156.8461094,-11.60859141,58.64408676,0,0,1,0,53574.53659,RECT-4143-20200907-06_33_50,10143.9,715.4769231,3262.08,0.780668493,-0.57774748,RECT-1568-20201210-11_14_31,15445.9,586.1061923,604.16,0.029882494,0.5,1180.180801,-0.483893443,17.63337296,7.95251E-05,4.399364407,DARK-1569-20201210-11_14_39,586.1061923,463.52,0.232786017,0.12836894,0.949745583,-0.162183855,1.043711925,0.10152012,0.89847988,1399.995,1180.180801,0.842989297,0.195978594,6,0.5,0: Broadleaf,2,1607620464,149.7901333,149.2267667,0.3147588,0.200788233,148.6374,0.252377833,500.1967667,101.6314,0.100005513,27.95139333,28.93487333,999.9,0,0,10000.898,0,456.2964667,1399.995,0.900001333,0.099998533,0,586.1160333,4.99948,8655.419,11417.54333,46.38506667,48.51033333,47.2748,48.10383333,48.5519,1255.495333,139.5,0,100.4000001,0,586.1061923,-0.307726498,-90.08410246,8654.739231,15,0,--:--:--,1607548763,1607548763,0,-0.045,0.006,1.012,0.066,400,0,0.22,0.08,-0.480218462,-0.144621991,0.026278483,1,0.558804871,0.150322645,0.03100214,1,0.113924516,0.001594645,0.000247817,1,3,3,3/3,100,100,1.153,0.0624,1.17949434,-1.60437E-05,-1.15306E-06,3.65813E-10,0.066,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,1195.1,1195.1,2,505.722,474.946,23.3607,33.7031,30.0001,33.6848,33.7278,9.08181,100,0,23.3791,149.312,0,97.7389,102.259
6,1607620566,473,20201210 11:16:05,11:16:05,1149,_1,1607620558,9.82662E-05,0.098266188,-0.234957656,199.6987667,334.877612,34.06740036,20.31553496,0.002471099,2.958977008,0.002469953,0.001543823,231.2916442,29.29050342,28.90335667,3.999336517,0.850389467,0.032205825,3.787185362,3.967130692,-4.33353891,-149.6317306,-11.07063795,66.25573676,0,0,1,0,53595.62939,RECT-4143-20200907-06_33_50,10143.9,715.4769231,3262.08,0.780668493,-0.57774748,RECT-1570-20201210-11_16_05,15447.2,586.2123462,606.09,0.032796538,0.5,1180.185862,-0.234957656,19.35300535,0.000290454,4.382170965,DARK-1571-20201210-11_16_13,586.2123462,463.31,0.235575575,0.139218755,0.948984733,-0.18171874,1.042954053,0.110030848,0.889969152,1400.000667,1180.185862,0.8429895,0.195978999,6,0.5,0: Broadleaf,2,1607620558,199.6987667,199.4404667,0.3165786,0.1987425,198.5649667,0.254223033,500.1951667,101.6309333,0.099965163,27.96537,28.90335667,999.9,0,0,10005.536,0,369.9349667,1400.000667,0.899994,0.100006,0,586.2199667,4.99948,8639.825333,11417.57333,46.183,48.30373333,47.12073333,47.87906667,48.33306667,1255.490667,139.51,0,93.70000005,0,586.2123462,-1.006666655,64.46461544,8640.431154,15,0,--:--:--,1607548763,1607548763,0,-0.045,0.006,1.012,0.066,400,0,0.22,0.08,-0.235389888,-0.128100232,0.023119131,1,0.258011871,0.121121758,0.027750272,1,0.117783452,0.002798613,0.000311561,1,3,3,3/3,100,100,1.134,0.0624,1.17949434,-1.60437E-05,-1.15306E-06,3.65813E-10,0.066,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,1196.7,1196.7,2,505.94,474.658,23.7585,33.7232,30,33.7163,33.7593,11.1045,100,0,23.7681,199.533,0,97.7457,102.26
7,1607620637,544,20201210 11:17:16,11:17:16,1149,_1,1607620629,0.000103305,0.103304552,0.039026142,248.9830333,210.2870498,21.39205031,25.32850968,0.002595605,2.957778546,0.00259434,0.001621576,231.2906242,29.31955269,28.91969333,4.003121476,0.863315484,0.032752368,3.793788982,3.970369109,-4.555730722,-147.4115093,-10.91330076,68.41008347,0,0,1,0,53555.31828,RECT-4143-20200907-06_33_50,10143.9,715.4769231,3262.08,0.780668493,-0.57774748,RECT-1572-20201210-11_17_16,15447.2,586.5627308,604.62,0.029865484,0.5,1180.180537,0.039026142,17.62333175,0.00052261,4.395256525,DARK-1573-20201210-11_17_24,586.5627308,463.55,0.233320102,0.128002192,0.949591393,-0.162888061,1.043531292,0.101157835,0.898842165,1399.994333,1180.180537,0.84298951,0.195979019,6,0.5,0: Broadleaf,2,1607620629,248.9830333,249.0607,0.321960667,0.198082967,247.8728333,0.2596805,500.1931333,101.6278667,0.099987393,27.99525,28.91969333,999.9,0,0,9999.039,0,335.2620333,1399.994333,0.899994733,0.100005253,0,586.5859,4.99948,8768.315667,11417.51667,46.20386667,48.2164,47.058,47.76233333,48.29973333,1255.489,139.5103333,0,70.4000001,0,586.5627308,-1.014256409,73.29743577,8768.689615,15,0,--:--:--,1607548763,1607548763,0,-0.045,0.006,1.012,0.066,400,0,0.22,0.08,0.044157915,-0.147451837,0.026793792,1,-0.083234723,0.172144079,0.031730004,1,0.12383671,0.003460452,0.000318997,1,3,3,3/3,100,100,1.11,0.0623,1.17949434,-1.60437E-05,-1.15306E-06,3.65813E-10,0.066,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,1197.9,1197.9,2,505.768,474.502,23.5779,33.7505,30.0005,33.7419,33.7866,13.0869,100,0,23.5759,249.475,0,97.7464,102.256
8,1607620757,664.5,20201210 11:19:17,11:19:17,1149,_1,1607620749,0.000115152,0.115152047,0.271590933,399.7526774,228.7928854,23.27435328,40.66553478,0.002881826,2.958362237,0.002880267,0.001800307,231.2935083,29.34749686,28.9958871,4.020815708,0.917987555,0.034890009,3.800706124,3.985925699,-5.078205271,-154.6087355,-11.44999581,60.15657176,0,0,1,0,53566.74138,RECT-4143-20200907-06_33_50,10143.9,715.4769231,3262.08,0.780668493,-0.57774748,RECT-1574-20201210-11_19_17,15446.9,586.7627308,606.54,0.032606702,0.5,1180.197311,0.271590933,19.24117121,0.000719658,4.378177861,DARK-1575-20201210-11_19_24,586.7627308,461.14,0.239720381,0.136019733,0.948088856,-0.181547896,1.042777347,0.106898643,0.893101357,1400.014516,1180.197311,0.842989339,0.195978678,6,0.5,0: Broadleaf,2,1607620749,399.7526774,400.1336774,0.342977774,0.204896323,398.7398387,0.280990613,500.194129,101.6267742,0.099961042,28.0265,28.9958871,999.9,0,0,10002.45742,0,351.7492903,1400.014516,0.899998968,0.100000942,0,586.7296774,4.99948,8820.34,11417.69032,46.24580645,48.312,47.10874194,47.85867742,48.33841935,1255.510645,139.503871,0,120,0,586.7627308,1.62184616,-15.12923077,8820.169615,15,0,--:--:--,1607548763,1607548763,0,-0.045,0.006,1.012,0.066,400,0,0.22,0.08,0.271434707,-0.287092455,0.028428585,1,-0.380780613,0.30499921,0.033372179,0,0.138081548,0.007169806,0.000555352,1,2,3,2/3,100,100,1.013,0.062,1.17949434,-1.60437E-05,-1.15306E-06,3.65813E-10,0.066,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,1199.9,1199.9,2,505.828,474.091,23.2812,33.8553,30.0008,33.8252,33.869,18.854,100,0,23.273,400.23,0,97.7323,102.229
9,1607620865,772,20201210 11:21:04,11:21:04,1149,_1,1607620857,0.00012969,0.129689529,0.402262479,499.6701613,277.6007186,28.2382255,50.8276735,0.003263138,2.957483155,0.003261139,0.002038391,231.2924644,29.26631089,28.91449355,4.001916426,0.975528785,0.036909033,3.783489915,3.965007393,-5.719308214,-154.0011395,-11.39935152,60.1726652,0,0,1,0,53554.89042,RECT-4143-20200907-06_33_50,10143.9,715.4769231,3262.08,0.780668493,-0.57774748,RECT-1576-20201210-11_21_04,15447.7,588.48816,609.15,0.033919133,0.5,1180.190179,0.402262479,20.01551395,0.000830383,4.355134203,DARK-1577-20201210-11_21_12,588.48816,463.47,0.239152918,0.141830313,0.947945587,-0.19432369,1.041752452,0.111699945,0.888300055,1400.005806,1180.190179,0.842989489,0.195978977,6,0.5,0: Broadleaf,2,1607620857,499.6701613,500.2304194,0.362840581,0.207330484,498.740129,0.301128516,500.1957097,101.6224516,0.099999397,27.94862903,28.91449355,999.9,0,0,9997.896452,0,352.8361935,1400.005806,0.899994,0.100006,0,588.4890968,4.99948,8789.063871,11417.6,46.2113871,48.35467742,47.08232258,47.96341935,48.36680645,1255.495806,139.51,0,107.0999999,0,588.48816,0.81946154,-29.19846157,8788.5612,15,0,--:--:--,1607548763,1607548763,0,-0.045,0.006,1.012,0.066,400,0,0.22,0.08,0.402226834,-0.21852845,0.041876294,1,-0.559280839,0.122988145,0.048137744,1,0.155404806,0.015141387,0.001144225,1,3,3,3/3,100,100,0.93,0.0617,1.17949434,-1.60437E-05,-1.15306E-06,3.65813E-10,0.066,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,1201.7,1201.7,2,506.101,473.18,23.5168,33.9211,29.9999,33.8972,33.9389,22.5386,100,0,23.5416,500.469,0,97.7279,102.216
