SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,1.48986 67.4738 374.331 630.733 892.282 1109.53 1310.3 1504.85,0.135212 100.35 403.72 600.816 800.49 1000.75 1200.71 1401.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,accession,rep,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1608066500,0,20201215 13:08:20,13:08:20,1149,_1,1608066492,0.001188778,5.664531156,399.8866129,186.5805304,19.17472283,41.09600796,0.045431589,2.975397492,0.045049698,0.028190105,231.2930403,29.0300172,29.31636129,4.095987221,38.42405272,1.457370997,3.792861226,2.638616223,-52.42511495,-212.591917,-15.67620968,-49.40020128,5,1,1,0,54093.65617,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-7629-20201215-13_08_23,1077.0564,1230.97,0.125034404,0.5,1180.195114,5.664531156,73.78249618,0.404623996,0.005289192,1.650007717,DARK-7630-20201215-13_08_25,732.89,498.08,0.309013813,0.803067385,0.298575494,0.797576198,1400.011935,1180.195114,0.842989323,0.195978646,6,0.5,0: Broadleaf,2,1608066492,399.8866129,407.2541935,14.18101613,12.77477097,396.0866452,14.05601613,500.0209355,102.669129,0.100022619,27.99105484,29.31636129,999.9,0,0,9996.893548,0,415.1757742,1400.011935,0.899999323,0.100000455,0,1077.105161,4.99975,14762.59677,12178.15806,48.26593548,50.12296774,49.276,49.64906452,49.421,1255.509032,139.5029032,0,716.6000001,0,1077.0564,-4.703076935,-77.1615383,14761.912,15,0,--:--:--,1607992667,1607992670,0,2.283,-0.016,3.8,0.125,727,17,0.04,0.04,5.634058528,10.97867509,0.794995293,0,-7.417647667,-12.85933855,0.936172394,0,1.406425667,0.043997953,0.003194813,1,1,3,1/3,100,100,3.8,0.125,3.8,0,0,0,0.125,0,0,0,-1,-1,-1,-1,1230.5,1230.5,2,492.537,475.127,24.2544,32.5434,30.0001,32.4974,32.4683,21.5049,0,100,24.2537,406.275,12.946,101.575,100.973
2,1608066621,120.5,20201215 13:10:20,13:10:20,1149,_1,1608066613,0.001259595,-2.392049106,50.81502903,126.4888716,12.99912841,5.222207134,0.0485892,2.976243377,0.048152777,0.03013437,231.2913733,28.99350952,29.26387742,4.083593169,38.74360074,1.467941061,3.788860697,2.615652108,-55.54813996,-207.1352834,-15.26414218,-46.65619222,5,1,1,0,54121.73235,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-7631-20201215-13_10_24,1069.296923,1172.85,0.088291834,0.5,1180.189356,-2.392049106,52.10054104,0.374463913,-0.001537297,1.781327535,DARK-7632-20201215-13_10_26,733.66,439.19,0.235781955,0.826298637,0.226408335,0.820398757,1400.005484,1180.189356,0.842989095,0.19597819,6,0.5,0: Broadleaf,2,1608066613,50.81502903,48.0215129,14.28389677,12.79404516,47.01502903,14.15889677,500.0241935,102.6689677,0.099981387,27.97295484,29.26387742,999.9,0,0,10001.69258,0,420.2232258,1400.005484,0.900003581,0.099996139,0,1069.30129,4.99975,14637.48387,12178.10323,48.37693548,50.125,49.379,49.647,49.50793548,1255.513871,139.4916129,0,119.6000001,0,1069.296923,-3.011282049,-46.01709405,14637.16154,15,0,--:--:--,1607992667,1607992670,0,2.283,-0.016,3.8,0.125,727,17,0.04,0.04,-2.357323143,-3.227925033,0.235845392,0,2.783568667,3.666395907,0.268118958,0,1.489443667,0.087442492,0.006329302,1,1,3,1/3,100,100,3.8,0.125,3.8,0,0,0,0.125,0,0,0,-1,-1,-1,-1,1232.6,1232.5,2,492.876,474.773,24.2312,32.5289,29.9999,32.4859,32.4568,5.85841,0,100,24.2347,47.3895,14.1615,101.581,100.979
3,1608066696,195.5,20201215 13:11:35,13:11:35,1149,_1,1608066688,0.001365239,-1.365005003,79.50975667,116.9125188,12.01492569,8.171099448,0.053102613,2.975782072,0.052581736,0.032909958,231.2921009,28.98005872,29.2407,4.078130245,39.08442632,1.48201753,3.791836466,2.596112715,-60.20703886,-201.2245958,-14.83015241,-44.96968613,5,1,1,0,54105.76182,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-7633-20201215-13_11_39,1063.810385,1164.82,0.086716931,0.5,1180.185601,-1.365005003,51.17103656,0.371147473,-0.000667062,1.800501365,DARK-7634-20201215-13_11_41,732.5,432.32,0.233645483,0.829094158,0.224793973,0.823551978,1400,1180.185601,0.842989715,0.19597943,6,0.5,0: Broadleaf,2,1608066688,79.50975667,78.00208,14.42093,12.80634333,75.70975333,14.29593,500.0230667,102.6685,0.100012833,27.98642,29.2407,999.9,0,0,9999.129333,0,422.6764667,1400,0.899984,0.100016,0,1063.801667,4.99975,14566.61667,12177.98333,48.4413,50.13533333,49.437,49.68713333,49.562,1255.48,139.52,0,74,0,1063.810385,-5.856752135,-85.3367522,14566.61154,15,0,--:--:--,1607992667,1607992670,0,2.283,-0.016,3.8,0.125,727,17,0.04,0.04,-1.365127084,-0.158209782,0.026999593,1,1.508675667,0.081280445,0.030725303,1,1.613676,0.112962314,0.008158581,1,3,3,3/3,100,100,3.8,0.125,3.8,0,0,0,0.125,0,0,0,-1,-1,-1,-1,1233.8,1233.8,2,492.951,474.838,24.1566,32.5203,30.0001,32.4773,32.4495,7.23381,0,100,24.1586,78.0716,14.2369,101.583,100.981
4,1608066793,292.5,20201215 13:13:12,13:13:12,1149,_1,1608066785,0.001514152,-0.929081943,99.96715333,120.5825536,12.39194961,10.27335954,0.059712872,2.975879383,0.059055133,0.036967949,231.2908085,28.93751437,29.19051333,4.066323063,39.64264243,1.502801231,3.790870483,2.563521833,-66.7740954,-193.8805512,-14.28455188,-43.6483899,5,1,1,0,54109.37895,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-7635-20201215-13_13_16,1054.234,1155.93,0.087977646,0.5,1180.18139,-0.929081943,51.91479009,0.374668016,-0.000297695,1.822039397,DARK-7636-20201215-13_13_18,722.84,433.09,0.234814935,0.829441093,0.230889521,0.827042902,1399.995333,1180.18139,0.842989517,0.195979034,6,0.5,0: Broadleaf,2,1608066785,99.96715333,99.03390667,14.62333333,12.83294667,96.16716,14.49833333,500.0070333,102.6673667,0.09998441,27.98205,29.19051333,999.9,0,0,9999.79,0,410.0689333,1399.995333,0.8999933,0.100006633,0,1054.258,4.99975,14438.42333,12177.96667,48.531,50.187,49.5124,49.71423333,49.6208,1255.485333,139.5103333,0,96.20000005,0,1054.234,-4.17999998,-74.97692301,14437.816,15,0,--:--:--,1607992667,1607992670,0,2.283,-0.016,3.8,0.125,727,17,0.04,0.04,-0.928429654,-0.357416003,0.098971896,1,0.935125133,-0.03604234,0.112394797,1,1.789603,0.101119021,0.00731162,1,3,3,3/3,100,100,3.8,0.125,3.8,0,0,0,0.125,0,0,0,-1,-1,-1,-1,1235.4,1235.4,2,493.302,474.626,24.1946,32.5289,30,32.4831,32.4561,8.1019,0,100,24.2042,99.0853,14.3642,101.583,100.978
5,1608066889,388.5,20201215 13:14:48,13:14:48,1149,_1,1608066881,0.00164905,0.690209112,149.5919333,127.0566651,13.05709764,15.37295567,0.065886131,2.975972345,0.065086371,0.040750028,231.2967493,28.90662965,29.14930667,4.056650858,40.1835238,1.523630437,3.791679507,2.533020421,-72.72311201,-186.6881719,-13.75163635,-41.86617092,5,1,1,0,54111.41847,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-7637-20201215-13_14_52,1042.5084,1152.16,0.095170462,0.5,1180.212741,0.690209112,56.16069615,0.376024163,0.001074346,1.831273434,DARK-7638-20201215-13_14_54,718.92,433.24,0.253096667,0.829645009,0.251101098,0.828523306,1400.032667,1180.212741,0.842989431,0.195978862,6,0.5,0: Broadleaf,2,1608066881,149.5919333,150.7161667,14.82622,12.87676667,145.7919333,14.70122,500.0174,102.6659333,0.100006803,27.98571,29.14930667,999.9,0,0,10000.45533,0,399.7747667,1400.032667,0.899994067,0.100005837,0,1042.564667,4.99975,14287.7,12178.32,48.6082,50.28306667,49.5872,49.75826667,49.67866667,1255.522667,139.51,0,95,0,1042.5084,-5.387692303,-75.86923088,14287.256,15,0,--:--:--,1607992667,1607992670,0,2.283,-0.016,3.8,0.125,727,17,0.04,0.04,0.684448581,0.298983435,0.087815757,1,-1.121809633,-0.05973018,0.096186902,1,1.948620667,0.101414016,0.007320226,1,3,3,3/3,100,100,3.8,0.125,3.8,0,0,0,0.125,0,0,0,-1,-1,-1,-1,1237,1237,2,493.595,475.001,24.2075,32.5549,30.0004,32.5035,32.4768,10.5096,0,100,24.2106,150.807,14.553,101.571,100.973
6,1608066961,460.5,20201215 13:16:00,13:16:00,1149,_1,1608066953,0.001738845,2.247026454,199.0142667,140.394529,14.42783104,20.45196658,0.070163632,2.975219319,0.069257201,0.043366214,231.2891374,28.89059221,29.11016,4.047480771,40.53140995,1.537430258,3.793182274,2.510050514,-76.68306159,-179.2716214,-13.20653904,-37.87208461,4,1,1,0,54088.10612,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-7639-20201215-13_16_04,1036.38,1156.24,0.103663599,0.5,1180.17295,2.247026454,61.17048786,0.374654051,0.002393525,1.821282779,DARK-7640-20201215-13_16_06,723.05,433.19,0.276691521,0.829387601,0.271937479,0.826921172,1399.985333,1180.17295,0.84298951,0.195979019,6,0.5,0: Broadleaf,2,1608066953,199.0142667,202.1257667,14.96044667,12.90518,195.2142667,14.83544667,500.0317667,102.6663,0.100033917,27.99250667,29.11016,999.9,0,0,9996.161667,0,400.4109667,1399.985333,0.8999942,0.100005713,0,1036.400333,4.99975,14213.6,12177.90333,48.67253333,50.30786667,49.631,49.81426667,49.73516667,1255.476667,139.509,0,71,0,1036.38,-6.677692319,-78.83846158,14213.232,15,0,--:--:--,1607992667,1607992670,0,2.283,-0.016,3.8,0.125,727,17,0.04,0.04,2.250362492,-0.06625399,0.042404863,1,-3.113103333,-0.090525651,0.04692833,1,2.054606333,0.082979933,0.006075021,1,3,3,3/3,100,100,3.8,0.125,3.8,0,0,0,0.125,0,0,0,-1,-1,-1,-1,1238.2,1238.2,2,493.881,474.918,24.094,32.5899,30.0002,32.5329,32.5042,12.8723,0,100,24.0914,202.538,14.7422,101.562,100.963
7,1608067039,538.5,20201215 13:17:18,13:17:18,1149,_1,1608067031,0.001829646,3.955225866,249.1521667,155.1425441,15.94384047,25.60511315,0.074486511,2.97601155,0.07346609,0.046006822,231.2917696,28.85615642,29.08298,4.041124506,40.924299,1.551339835,3.790754815,2.489784671,-80.68739407,-176.7201849,-13.01264318,-39.12845251,4,1,1,0,54113.38729,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-7641-20201215-13_17_22,1031.379615,1162.18,0.112547441,0.5,1180.189201,3.955225866,66.41363703,0.380018586,0.003840887,1.806862964,DARK-7642-20201215-13_17_24,720.53,441.65,0.29616299,0.826228089,0.292812813,0.824588653,1400.005,1180.189201,0.842989276,0.195978551,6,0.5,0: Broadleaf,2,1608067031,249.1521667,254.4453667,15.09541,12.93302,245.3521667,14.97041,500.0097667,102.669,0.099976467,27.98152667,29.08298,999.9,0,0,10000.37833,0,390.2786,1400.005,0.8999994,0.10000046,0,1031.403667,4.99975,14153.54333,12178.09,48.74153333,50.3561,49.70183333,49.877,49.80176667,1255.505,139.5,0,77.60000014,0,1031.379615,-4.097435895,-51.24786329,14153.20769,15,0,--:--:--,1607992667,1607992670,0,2.283,-0.016,3.8,0.125,727,17,0.04,0.04,3.955277813,-0.192928821,0.031433461,1,-5.292987333,0.169625806,0.037253453,1,2.161870333,0.059743448,0.004366639,1,3,3,3/3,100,100,3.8,0.125,3.8,0,0,0,0.125,0,0,0,-1,-1,-1,-1,1239.5,1239.5,2,494.046,474.877,24.1076,32.642,30.0004,32.575,32.5437,15.2214,0,100,24.118,254.891,14.8819,101.553,100.953
8,1608067159,659.0999999,20201215 13:19:19,13:19:19,1149,_1,1608067151,0.001917509,8.507775454,399.1293871,212.2643925,21.81423782,41.01820031,0.078845675,2.976340104,0.077703435,0.048665894,231.2897394,28.84153926,29.04098065,4.031319729,41.24692897,1.56429844,3.792520992,2.467021289,-84.56215719,-168.718467,-12.41996677,-34.41085155,4,1,1,0,54121.59907,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-7643-20201215-13_19_22,1035.009231,1201.03,0.138231992,0.5,1180.178256,8.507775454,81.56919553,0.409198771,0.007698433,1.716068708,DARK-7644-20201215-13_19_24,709.57,491.46,0.337811356,0.807460108,0.34192095,0.809333036,1399.991935,1180.178256,0.842989324,0.195978648,6,0.5,0: Broadleaf,2,1608067151,399.1293871,410.2567742,15.22147419,12.95555806,395.3294194,15.09647419,500.0154839,102.6692258,0.099955403,27.98951613,29.04098065,999.9,0,0,10002.21452,0,386.8476774,1399.991935,0.899999613,0.100000245,0,1035.000968,4.99975,14207.93226,12177.98065,48.79206452,50.437,49.784,49.96132258,49.85867742,1255.490968,139.5009677,0,119.6000001,0,1035.009231,3.133675222,33.31282061,14208.03077,15,0,--:--:--,1607992667,1607992670,0,2.283,-0.016,3.8,0.125,727,17,0.04,0.04,8.488875824,12.44939875,0.980741319,0,-11.12737516,-14.06260984,1.16491218,0,2.26591129,0.030241452,0.002269115,1,1,3,1/3,100,100,3.8,0.125,3.8,0,0,0,0.125,0,0,0,-1,-1,-1,-1,1241.5,1241.5,2,494.515,474.87,24.1338,32.7106,30.0002,32.637,32.603,21.9059,0,100,24.1394,411.333,15.0069,101.542,100.94
9,1608067232,731.5999999,20201215 13:20:31,13:20:31,1149,_1,1608067224,0.001943078,12.19397035,497.7516129,237.2031731,24.37742645,51.15405149,0.080283023,2.975529819,0.079098777,0.04954168,231.2882949,28.83728365,29.01404839,4.025043297,41.37068515,1.569182844,3.79298249,2.455860453,-85.68973114,-164.0173437,-12.07569358,-30.49447357,4,1,1,0,54097.4637,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-7645-20201215-13_20_35,1049.640769,1237.46,0.151778022,0.5,1180.17091,12.19397035,89.56200304,0.428304753,0.010821922,1.63610945,DARK-7646-20201215-13_20_37,707.45,530.01,0.354369221,0.792529642,0.359818621,0.795027705,1399.983226,1180.17091,0.842989322,0.195978644,6,0.5,0: Broadleaf,2,1608067224,497.7516129,513.5443548,15.26884516,12.97284516,493.9516452,15.14384516,500.0198387,102.6701935,0.100043981,27.99160323,29.01404839,999.9,0,0,9997.538065,0,406.2669677,1399.983226,0.900001032,0.099998813,0,1049.596452,4.99975,14408.82581,12177.90968,48.887,50.5,49.85664516,49.98577419,49.92706452,1255.483226,139.5,0,71.5999999,0,1049.640769,7.992478626,116.5606836,14409.25385,15,0,--:--:--,1607992667,1607992670,0,2.283,-0.016,3.8,0.125,727,17,0.04,0.04,12.19183001,0.285234405,0.066036307,1,-15.79156129,-0.192256452,0.077105151,1,2.295984839,0.008755645,0.000930338,1,3,3,3/3,100,100,3.8,0.125,3.8,0,0,0,0.125,0,0,0,-1,-1,-1,-1,1242.7,1242.7,2,494.655,475.309,24.0775,32.7374,30.0002,32.6662,32.6318,26.106,0,100,24.0851,514.468,15.131,101.536,100.936
10,1608067324,823.5999999,20201215 13:22:03,13:22:03,1149,_1,1608067316,0.001938374,14.33827513,599.0178,292.1459156,30.02309826,61.55954716,0.080277841,2.975521518,0.079093744,0.049538521,231.2875673,28.82995823,28.99864,4.02145628,41.45072245,1.571436653,3.791095933,2.450019627,-85.48228472,-162.9139981,-11.9930647,-29.10178021,4,1,1,0,54098.69517,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-7647-20201215-13_22_07,1075.5332,1283.92,0.162305128,0.5,1180.167081,14.33827513,95.77358458,0.444490311,0.012638908,1.540719048,DARK-7648-20201215-13_22_09,713.23,570.69,0.365148855,0.776099025,0.366592203,0.776783794,1399.978667,1180.167081,0.842989332,0.195978664,6,0.5,0: Broadleaf,2,1608067316,599.0178,617.6163667,15.29118667,13.00079333,595.2178,15.16618667,500.0190333,102.6674667,0.100008957,27.98307,28.99864,999.9,0,0,9997.756667,0,397.5740333,1399.978667,0.900000867,0.09999898,0,1075.467667,4.99975,14758.81333,12177.86,48.937,50.562,49.937,50.05996667,49.9853,1255.478667,139.5,0,91.39999986,0,1075.5332,7.8469231,93.70769241,14759.892,15,0,--:--:--,1607992667,1607992670,0,2.283,-0.016,3.8,0.125,727,17,0.04,0.04,14.32133714,0.216763555,0.154813468,1,-18.57415161,-0.143385484,0.183760754,1,2.290575484,-0.013520806,0.001127217,1,3,3,3/3,100,100,3.8,0.125,3.8,0,0,0,0.125,0,0,0,-1,-1,-1,-1,1244.3,1244.2,2,494.976,475.352,24.1761,32.7782,30.0002,32.7078,32.6731,30.174,0,100,24.1857,617.952,15.1822,101.531,100.926
