SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,1.86967 68.8464 370.919 629.074 886.912 1104.14 1300.35 1494.75,0.0653078 100.212 402.679 601.23 800.776 999.92 1201.06 1400.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,accession,rep,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1607968069,0,20201214 09:47:49,09:47:49,1149,_1,1607968061,0.001148158,5.114576938,402.0152903,261.947471,26.89502354,41.27625533,0.06341433,2.974095519,0.062672627,0.039236308,231.2909671,29.06334471,28.52914516,3.913487592,54.96506351,2.087487584,3.797844397,1.826000007,-50.6337796,-82.6658418,-6.075139504,91.91620617,4,1,1,0,54049.35559,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-7059-20201214-09_47_52,978.1783077,1149.99,0.149402771,0.5,1180.188165,5.114576938,88.16169093,0.357916156,0.004823235,1.836615971,DARK-7060-20201214-09_47_54,738.39,411.6,0.417423937,0.836905484,0.395412017,0.829375421,1400.004194,1180.188165,0.842989022,0.195978043,6,0.5,0: Broadleaf,2,1607968061,402.0152903,408.7063226,20.33134839,18.98164194,397.8172903,20.11734839,500.0263548,102.5733226,0.100024248,28.01357742,28.52914516,999.9,0,0,9998.864839,0,590.1549355,1400.004194,0.900007484,0.099992423,0,978.3676452,4.99975,13493.59677,12178.10323,46.554,48.429,47.53803226,47.97154839,47.82425806,1255.516129,139.4880645,0,1607968072,0,978.1783077,-31.8946325,-412.5367524,13490.81923,15,0,--:--:--,1607718528,1607718513,0,1.611,0.252,4.198,0.214,1409,21,0.15,0.14,5.097812945,1.957384406,0.157450846,0,-6.691152903,-1.943412117,0.161067495,0,1.349707097,-0.51414593,0.03931114,0,0,3,0/3,100,100,4.198,0.214,4.198,0,0,0,0.214,0,0,0,-1,-1,-1,-1,4159,4159.3,2,491.961,511.631,24.1635,33.6524,30.0008,33.4161,33.3508,19.5125,37.0031,70.0175,24.1547,408.424,19.1387,101.082,100.427
4,1607968422,352.5,20201214 09:53:41,09:53:41,1149,_1,1607968414,0.002192891,-1.889442826,99.89320645,121.2818703,12.45185293,10.25590645,0.12567368,2.973555308,0.122795766,0.077000434,231.2823195,28.778264,28.5070871,3.908477742,56.11318221,2.12892442,3.793982691,1.779553322,-96.70649775,-81.91236477,-6.019675463,46.64378152,1,0,1,0,54036.54681,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-7065-20201214-09_53_45,870.2545,968.37,0.10132026,0.5,1180.141181,-1.889442826,59.78610556,0.319444014,-0.001111473,2.368629759,DARK-7066-20201214-09_53_46,659.03,309.34,0.317176893,0.881162482,0.387972266,0.900693956,1399.948065,1180.141181,0.842989259,0.195978518,6,0.5,0: Broadleaf,2,1607968414,99.89320645,97.88882903,20.73586452,18.15907419,95.69520645,20.52186452,500.0219677,102.5686452,0.1000629,27.99612581,28.5070871,999.9,0,0,9996.265484,0,699.9207097,1399.948065,0.900000839,0.099999155,0,870.3582581,4.99975,12074.5,12177.6129,47.77193548,49.56606452,48.74790323,49.05812903,48.925,1255.454516,139.4935484,0,120.1999998,0,870.2545,-8.20591453,-104.4957265,12073.33462,15,0,--:--:--,1607718528,1607718513,0,1.611,0.252,4.198,0.214,1409,21,0.15,0.14,-1.878020011,-0.690085135,0.067691335,0,1.997099677,0.791097581,0.078082855,0,2.570979032,0.793487419,0.060316737,0,0,3,0/3,100,100,4.198,0.214,4.198,0,0,0,0.214,0,0,0,-1,-1,-1,-1,4164.9,4165.1,2,496.328,501.034,23.9913,34.1344,30.0003,34.0089,33.9662,6.66269,39.4628,50.2853,23.9884,97.9133,17.9447,101.059,100.384
5,1607968542,473,20201214 09:55:42,09:55:42,1149,_1,1607968534,0.002922313,0.727436394,149.8075806,138.6278705,14.23335541,15.38121109,0.168855421,2.974314255,0.163704945,0.102765254,231.2910837,28.59287393,28.44998065,3.895533647,55.77677015,2.116365169,3.794348728,1.779168479,-128.8740132,-72.51082626,-5.325932421,24.58031182,0,0,1,0,54058.60311,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-7067-20201214-09_55_45,853.8440385,965.79,0.115911287,0.5,1180.184573,0.727436394,68.39835617,0.333074478,0.001105915,2.377628677,DARK-7068-20201214-09_55_47,644.11,321.68,0.348004108,0.87712617,0.447223784,0.90170707,1399.999355,1180.184573,0.842989369,0.195978738,6,0.5,0: Broadleaf,2,1607968534,149.8075806,151.2058387,20.61265161,17.17817742,145.6095806,20.39864839,500.0025806,102.573129,0.099986894,27.99778065,28.44998065,999.9,0,0,10000.12097,0,491.1390968,1399.999355,0.899999419,0.100000581,0,853.8758387,4.99975,11864.43226,12178.04516,48.10874194,49.933,49.10467742,49.44716129,49.268,1255.496129,139.503871,0,119.5,0,853.8440385,-5.06847863,-67.37094008,11864.16154,15,0,--:--:--,1607718528,1607718513,0,1.611,0.252,4.198,0.214,1409,21,0.15,0.14,0.727940586,0.146800728,0.030641244,1,-1.39819871,-0.326230161,0.042698961,0,3.434476774,0.997901129,0.074952384,0,1,3,1/3,100,100,4.198,0.214,4.198,0,0,0,0.214,0,0,0,-1,-1,-1,-1,4166.9,4167.1,2,497.148,497.073,23.8866,34.2701,30.0004,34.1554,34.1186,9.132,41.4141,42.1882,23.8924,151.399,16.9885,101.046,100.371
6,1607968649,579.5,20201214 09:57:28,09:57:28,1149,_1,1607968641,0.003402087,3.561418946,199.7424194,164.6277953,16.90313818,20.50852779,0.196491526,2.973756717,0.189553176,0.119073707,231.2867775,28.4550559,28.35515484,3.874122439,54.99266123,2.08479643,3.79104481,1.789326009,-150.0320161,-59.6901582,-4.382676898,17.18192626,0,0,1,0,54044.97253,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-7069-20201214-09_57_32,849.89184,979.68,0.132480157,0.5,1180.163527,3.561418946,78.17412452,0.34475543,0.003507282,2.329740323,DARK-7070-20201214-09_57_34,641.93,337.75,0.384272865,0.871095166,0.491243938,0.896252746,1399.974516,1180.163527,0.842989292,0.195978585,6,0.5,0: Broadleaf,2,1607968641,199.7424194,204.8313871,20.30483548,16.30537097,195.5444194,20.09083548,500.0180968,102.574871,0.100003268,27.98283871,28.35515484,999.9,0,0,9996.797742,0,440.2959355,1399.974516,0.9,0.1,0,849.8906452,4.99975,11822.77097,12177.82258,48.36680645,50.179,49.36280645,49.675,49.506,1255.476774,139.4977419,0,105.8,0,849.89184,-0.404923078,11.13846151,11822.812,15,0,--:--:--,1607718528,1607718513,0,1.611,0.252,4.198,0.214,1409,21,0.15,0.14,3.563704862,-0.015553077,0.020351034,1,-5.089904516,-0.069790161,0.022871877,1,3.998355484,0.194399032,0.014918352,1,3,3,3/3,100,100,4.198,0.214,4.198,0,0,0,0.214,0,0,0,-1,-1,-1,-1,4168.7,4168.9,2,497.751,494.379,24.0931,34.3404,30,34.2417,34.2011,11.6419,41.4191,34.7608,24.0995,205.128,16.3686,101.043,100.367
7,1607968717,647.5,20201214 09:58:36,09:58:36,1149,_1,1607968709,0.003631725,6.538974697,248.5305667,190.3413213,19.54266031,25.51704699,0.208417971,2.974274399,0.200631045,0.126069788,231.2894978,28.40835505,28.30812667,3.863541837,54.26379585,2.058629505,3.793744011,1.804912332,-160.1590923,-50.2020904,-3.684746039,17.24356915,0,0,1,0,54057.89297,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-7071-20201214-09_58_40,855.27376,1004.66,0.148693329,0.5,1180.177421,6.538974697,87.7422548,0.35909661,0.006030214,2.246949217,DARK-7072-20201214-09_58_42,643.89,360.77,0.414076115,0.862206333,0.516580159,0.8864436,1399.991,1180.177421,0.842989291,0.195978582,6,0.5,0: Broadleaf,2,1607968709,248.5305667,257.46,20.05061,15.78013667,244.3325667,19.83661,500.0252,102.5716333,0.100031283,27.99504667,28.30812667,999.9,0,0,10000.04133,0,480.0556667,1399.991,0.8999983,0.1000017,0,855.2533,4.99975,11904.31333,12177.96333,48.54966667,50.312,49.52066667,49.78306667,49.64553333,1255.491667,139.4993333,0,67.4000001,0,855.27376,6.611307667,72.27692306,11905.004,15,0,--:--:--,1607718528,1607718513,0,1.611,0.252,4.198,0.214,1409,21,0.15,0.14,6.546640552,-0.085032584,0.039190868,1,-8.937929032,0.120100161,0.046253385,1,4.271987742,-0.08673,0.012112351,1,3,3,3/3,100,100,4.198,0.214,4.198,0,0,0,0.214,0,0,0,-1,-1,-1,-1,4169.8,4170.1,2,497.995,493.058,23.8937,34.3528,30.0001,34.2663,34.228,14.0488,41.7878,29.6673,23.8952,258.385,15.9197,101.047,100.37
8,1607968827,757.5,20201214 10:00:26,10:00:26,1149,_1,1607968819,0.003554556,13.02701255,399.4743667,283.6076551,29.118202,41.01432064,0.203022414,2.974741279,0.195626866,0.122908807,231.2906656,28.41478341,28.26352667,3.853530832,53.85538285,2.041552499,3.790804913,1.811978333,-156.7559295,-45.18918752,-3.315330766,26.03021784,0,0,1,0,54073.95547,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-7073-20201214-10_00_30,875.9888077,1064.96,0.177444404,0.5,1180.182321,13.02701255,104.7083742,0.400268555,0.011527677,2.063100962,DARK-7074-20201214-10_00_32,638.69,426.27,0.443313375,0.837511769,0.540716289,0.862764999,1399.996667,1180.182321,0.842989379,0.195978758,6,0.5,0: Broadleaf,2,1607968819,399.4743667,416.8102667,19.88446667,15.70392667,395.2763667,19.67046667,500.0132667,102.5707333,0.099986143,27.98175333,28.26352667,999.9,0,0,10002.77033,0,525.2205333,1399.996667,0.899996333,0.1000037,0,875.9703667,4.99975,12197.56333,12178.00667,48.7374,50.5372,49.7416,49.95393333,49.8414,1255.492667,139.504,0,109.3,0,875.9888077,5.631008553,69.61709402,12197.78846,15,0,--:--:--,1607718528,1607718513,0,1.611,0.252,4.198,0.214,1409,21,0.15,0.14,13.03228162,0.181634771,0.0326323,1,-17.33867097,-0.14126129,0.043556305,1,4.181723548,0.057374032,0.013808398,1,3,3,3/3,100,100,4.198,0.214,4.198,0,0,0,0.214,0,0,0,-1,-1,-1,-1,4171.6,4171.9,2,498.308,491.705,23.9874,34.3443,29.9998,34.281,34.2459,20.8718,40.2835,21.912,23.991,417.023,15.771,101.058,100.382
9,1607968947,878,20201214 10:02:27,10:02:27,1149,_1,1607968939,0.002849947,17.22836738,498.9756667,310.7074718,31.89926657,51.22811406,0.16021602,2.974216771,0.155571153,0.097638077,231.2907123,28.61743727,28.29512333,3.860620743,53.58298185,2.03383717,3.79567747,1.826783573,-125.682674,-46.71466175,-3.428768346,55.46460816,0,0,1,0,54054.52413,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-7075-20201214-10_02_30,886.7574615,1089.77,0.186289344,0.5,1180.183101,17.22836738,109.9277678,0.415408756,0.015087587,1.993365573,DARK-7076-20201214-10_02_32,637.07,452.7,0.448448285,0.827543514,0.542389242,0.853022609,1399.997667,1180.183101,0.842989334,0.195978668,6,0.5,0: Broadleaf,2,1607968939,498.9756667,521.3551,19.81012333,16.45809667,496.2476,19.74650667,500.0239667,102.5665667,0.099991007,28.00378667,28.29512333,999.9,0,0,10000.20933,0,540.4347,1399.997667,0.8999976,0.1000024,0,886.7503,4.99975,12355.97333,12178.02333,48.8624,50.68286667,49.90393333,50.0956,49.94126667,1255.495667,139.502,0,119.5999999,0,886.7574615,-0.185572641,37.10427347,12355.90385,15,1607968886,10:01:26,1607968882,1607968886,1,-1.47,-0.15,2.728,0.064,516,16,0.06,0.02,17.23319532,-0.004775908,0.094378462,1,-22.38049355,0.536719355,0.118388126,0,3.356904839,-0.879309677,0.06852418,0,1,3,1/3,100,100,2.728,0.0636,2.728047619,0,0,0,0.06362,0,0,0,-1,-1,-1,-1,1.1,1,2,497.611,492.053,23.9774,34.254,29.9996,34.2259,34.1957,25.2461,35.2227,16.9778,23.9736,521.788,16.7062,101.081,100.405
10,1607969055,985.5,20201214 10:04:14,10:04:14,1149,_1,1607969047,0.002302291,18.64841676,599.7747742,350.6426371,35.99956559,61.57731272,0.129412527,2.973784211,0.126363295,0.079245037,231.2908656,28.7544082,28.42905484,3.890799847,54.66751537,2.074582798,3.794909616,1.816217049,-101.5310236,-68.73652797,-5.049146745,55.97416728,0,0,1,0,54042.4791,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-7077-20201214-10_04_18,893.35184,1106.31,0.192494111,0.5,1180.184701,18.64841676,113.5893024,0.42123817,0.01629081,1.948612957,DARK-7078-20201214-10_04_20,640.29,466.02,0.456972147,0.82225121,0.544882643,0.846527682,1399.999677,1180.184701,0.842989266,0.195978532,6,0.5,0: Broadleaf,2,1607969047,599.7747742,623.8086129,20.20683226,17.50005484,597.0467419,20.14322258,500.0268065,102.5673548,0.100038606,28.00031613,28.42905484,999.9,0,0,9997.685806,0,648.5870968,1399.999677,0.900000258,0.099999742,0,893.3568387,4.99975,12463.39677,12178.05161,49.046,50.94512903,50.09864516,50.302,50.12087097,1255.500645,139.4990323,0,107,0,893.35184,-0.79123078,-0.684615353,12463.46,15,1607968886,10:01:26,1607968882,1607968886,1,-1.47,-0.15,2.728,0.064,516,16,0.06,0.02,18.65387234,-0.321618287,0.184188138,1,-24.03749355,0.155308065,0.211708957,1,2.705328387,0.129780968,0.016855296,1,3,3,3/3,100,100,2.728,0.0637,2.728047619,0,0,0,0.06362,0,0,0,-1,-1,-1,-1,2.9,2.8,2,497.931,492.181,23.7467,34.2132,30.0007,34.1884,34.1659,29.4094,30.4548,12.4006,23.7368,624.037,17.5651,101.104,100.42
11,1607969175,1106,20201214 10:06:15,10:06:15,1149,_1,1607969167,0.001808487,19.98901156,699.9652258,361.1466754,37.07952918,71.86659266,0.100513416,2.974003575,0.098663619,0.061828123,231.2866658,28.90629785,28.57040645,3.922873935,55.15224624,2.096083367,3.800540341,1.826790568,-79.75427987,-87.32695074,-6.419592493,57.78584267,0,0,1,0,54044.4381,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-7079-20201214-10_06_18,896.7249615,1116.83,0.197080163,0.5,1180.162249,19.98901156,116.2932842,0.423511188,0.017427061,1.920838445,DARK-7080-20201214-10_06_20,643.84,472.99,0.465348186,0.819348112,0.548407502,0.842396689,1399.972903,1180.162249,0.842989351,0.195978702,6,0.5,0: Broadleaf,2,1607969167,699.9652258,725.4704516,20.41540323,18.28957742,697.2371935,20.35178065,500.0125806,102.5716774,0.099983984,28.02575161,28.57040645,999.9,0,0,9998.505161,0,624.9900323,1399.972903,0.89999629,0.100003697,0,896.7242581,4.99975,12516.57419,12177.79677,49.254,51.266,50.35474194,50.546,50.32419355,1255.472581,139.5003226,0,120,0,896.7249615,0.702871777,-54.11282042,12516.09231,15,1607968886,10:01:26,1607968882,1607968886,1,-1.47,-0.15,2.728,0.064,516,16,0.06,0.02,19.98072609,-0.795350655,0.191509551,0,-25.50510323,0.823683871,0.22888421,0,2.125833226,-0.260452742,0.023570549,0,0,3,0/3,100,100,2.728,0.0636,2.728047619,0,0,0,0.06362,0,0,0,-1,-1,-1,-1,4.9,4.8,2,497.75,491.83,23.6002,34.2442,30.0007,34.2088,34.1883,33.4105,25.8682,9.00209,23.5818,725.601,18.4244,101.1,100.416
12,1607969296,1226.5,20201214 10:08:15,10:08:15,1149,_1,1607969288,0.001650536,21.03529298,799.9444516,412.1810665,42.31865694,82.13034894,0.092263986,2.9745966,0.090703129,0.056827493,231.2928588,28.86359513,28.51177097,3.90954108,55.41478754,2.095882532,3.782171917,1.813658547,-72.78861594,-91.26713434,-6.703174776,60.53393371,0,0,1,0,54076.72266,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-7081-20201214-10_08_19,896.2936923,1119.14,0.199122815,0.5,1180.187952,21.03529298,117.5011739,0.425782297,0.018313219,1.914809586,DARK-7082-20201214-10_08_21,642.63,476.51,0.467663444,0.818087767,0.552060172,0.841489598,1400.002581,1180.187952,0.842989841,0.195979681,6,0.5,0: Broadleaf,2,1607969288,799.9444516,826.770129,20.41376452,18.47363226,797.2163871,20.35013871,500.0200968,102.5700968,0.099968345,27.94265484,28.51177097,999.9,0,0,10002.01387,0,266.3998065,1400.002581,0.89998271,0.100017284,0,896.3186129,4.99975,12501.04839,12178.00323,49.379,51.308,50.46958065,50.629,50.44106452,1255.476452,139.526129,0,120,0,896.2936923,-2.592273508,-36.86153841,12500.66923,15,1607968886,10:01:26,1607968882,1607968886,1,-1.47,-0.15,2.728,0.064,516,16,0.06,0.02,21.0571995,-1.164050169,0.275416742,0,-26.84261935,2.511648387,0.343872584,0,1.941650968,-0.162656129,0.021553347,1,1,3,1/3,100,100,2.728,0.0636,2.728047619,0,0,0,0.06362,0,0,0,-1,-1,-1,-1,6.9,6.8,2,497.948,490.951,24.1858,34.2582,29.9997,34.2193,34.1876,37.3032,23.6416,6.00143,24.1999,826.659,18.5603,101.104,100.42
