SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,6.07058 92.363 391.428 619.968 858.153 1059.61 1241.84 1400.52,1.21091 103.559 404.005 601.341 801.253 1000.78 1201.79 1400.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,accession,rep,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,s,mol m⁻² s⁻¹,mmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1608154009,0,20201216 15:26:48,15:26:48,1149,_1,1608154001,0.001428941,1.428941165,9.135684649,402.8671935,#DIV/0!,#DIV/0!,41.12550882,#DIV/0!,2.965076136,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,56.75913404,2.152860372,3.79297607,#DIV/0!,-63.01630538,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53776.53454,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608154001,402.8671935,414.5199355,21.08950968,19.41107097,402.4181935,20.82450968,500.0380968,101.9820645,0.099985042,27.99157419,28.78967742,999.9,0,0,10005.61677,0,102.2580968,1608154034,15:27:14,1608154029,1608154034,29,-0.032,0.016,0.449,0.265,414,20,0.21,0.05,9.031013124,2.947664812,0.223608749,0,-11.59916333,-3.20378109,0.234120423,0,1.729953667,-0.224245161,0.016284595,0,0,3,0/3,100,100,0.449,0.265,0.65869512,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.074359994,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,12.9,12.9,2,507.148,477.768,23.8605,33.8021,30,33.8509,33.893,19.5694,20.4081,32.1566,23.8625,413.629,19.5388,97.936,101.774
2,1608154110,101,20201216 15:28:29,15:28:29,1149,_1,1608154102,0.001377627,1.377627067,0.266790627,45.94515161,#DIV/0!,#DIV/0!,4.690084184,#DIV/0!,2.963791111,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,57.40571211,2.179466411,3.796601995,#DIV/0!,-60.75335366,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53736.02713,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608154102,45.94515161,46.34122581,21.35055806,19.73281935,45.32176774,21.0109,500.0364839,101.9800645,0.100003123,28.00796452,28.85869677,999.9,0,0,9998.530645,0,101.1975065,1608154034,15:27:14,1608154029,1608154034,29,-0.032,0.016,0.449,0.265,414,20,0.21,0.05,0.257203884,0.452121777,0.130250902,1,-0.403081633,0.134579479,0.129656265,1,1.617350667,-0.039426207,0.012752095,1,3,3,3/3,100,100,0.623,0.3407,0.626449865,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.058297053,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,1.4,1.3,2,507.051,477.496,23.8396,33.793,30,33.8336,33.8748,4.99358,18.6572,31.7827,23.832,47.9026,19.803,97.9352,101.771
3,1608154216,207.0999999,20201216 15:30:15,15:30:15,1149,_1,1608154208,0.001503177,1.503177336,0.372678865,79.84613,#DIV/0!,#DIV/0!,8.150718088,#DIV/0!,2.964540968,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,57.78643314,2.193132614,3.795237905,#DIV/0!,-66.2901205,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53759.03606,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608154208,79.84613,80.43732667,21.48438333,19.71946,79.22801333,21.13917667,500.0384333,101.9803333,0.09998149,28.0018,28.87378667,999.9,0,0,10002.75333,0,100.0975367,1608154034,15:27:14,1608154029,1608154034,29,-0.032,0.016,0.449,0.265,414,20,0.21,0.05,0.376050793,0.049281748,0.02911146,1,-0.594195484,-0.106948548,0.03433366,1,1.767959032,-0.183901935,0.021694169,1,3,3,3/3,100,100,0.618,0.346,0.626449865,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.058297053,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,3.1,3,2,507.14,477.893,23.8013,33.799,30.0003,33.8301,33.8687,6.3465,18.0904,31.4117,23.7901,80.4618,19.7022,97.9332,101.769
4,1608154289,280.0999999,20201216 15:31:28,15:31:28,1149,_1,1608154281,0.001570379,1.570379158,1.197847161,99.58705161,#DIV/0!,#DIV/0!,10.16572675,#DIV/0!,2.963473357,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,57.96713573,2.19990714,3.79509374,#DIV/0!,-69.25372086,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53727.93749,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608154281,99.58705161,101.2120323,21.55106774,19.70734194,98.97312581,21.20309677,500.0317742,101.9788387,0.099961555,28.00114839,28.85595806,999.9,0,0,9996.850645,0,99.05502258,1608154034,15:27:14,1608154029,1608154034,29,-0.032,0.016,0.449,0.265,414,20,0.21,0.05,1.200905473,-0.187357534,0.01774998,1,-1.626794516,0.190140968,0.019245812,1,1.843191613,0.064955806,0.004852193,1,3,3,3/3,100,100,0.614,0.3482,0.626449865,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.058297053,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,4.3,4.2,2,507.127,478.022,23.7777,33.8085,30.0002,33.8305,33.8687,7.21629,18.0904,31.4117,23.7777,101.385,19.6755,97.9301,101.764
5,1608154386,377.0999999,20201216 15:33:05,15:33:05,1149,_1,1608154378,0.001664753,1.664752672,2.881895727,149.6689677,#DIV/0!,#DIV/0!,15.27800616,#DIV/0!,2.962715858,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,57.65105073,2.188247176,3.795676137,#DIV/0!,-73.41559284,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53705.34341,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608154378,149.6689677,153.4259677,21.43687419,19.48213548,149.0694839,21.09362903,500.0358065,101.9786452,0.100004732,28.00378065,28.82924516,999.9,0,0,9992.579032,0,97.41383548,1608154034,15:27:14,1608154029,1608154034,29,-0.032,0.016,0.449,0.265,414,20,0.21,0.05,2.883713557,-0.201662717,0.020602391,1,-3.757567097,0.163232903,0.021204003,1,1.954509032,0.025372742,0.002023114,1,3,3,3/3,100,100,0.6,0.3433,0.626449865,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.058297053,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,6,5.9,2,507.156,477.811,23.7449,33.8235,30.0002,33.8366,33.8748,9.37505,18.6749,31.0397,23.754,153.568,19.5332,97.9276,101.763
6,1608154485,476.0999999,20201216 15:34:44,15:34:44,1149,_1,1608154477,0.001733892,1.733891923,4.758631234,199.7155806,#DIV/0!,#DIV/0!,20.38608769,#DIV/0!,2.963500841,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,57.59386565,2.184647671,3.793195067,#DIV/0!,-76.46463381,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53730.20306,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608154477,199.7155806,205.8410323,21.40225161,19.36626129,199.1353226,21.06044516,500.0365806,101.9756129,0.09998691,27.99256452,28.79202903,999.9,0,0,9997.322581,0,96.6556129,1608154034,15:27:14,1608154029,1608154034,29,-0.032,0.016,0.449,0.265,414,20,0.21,0.05,4.761760502,-0.207138639,0.023610908,1,-6.127285806,0.193435645,0.026199436,1,2.035684194,0.031535806,0.002532533,1,3,3,3/3,100,100,0.58,0.342,0.626449865,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.058297053,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,7.6,7.5,2,507.196,477.996,23.8009,33.8264,30.0001,33.8397,33.8748,11.5028,18.6749,30.6695,23.8038,205.882,19.3194,97.9276,101.765
7,1608154555,546.0999999,20201216 15:35:54,15:35:54,1149,_1,1608154547,0.001780582,1.780582227,6.8432686,248.7803548,#DIV/0!,#DIV/0!,25.39386262,#DIV/0!,2.964644099,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,57.25354978,2.172682876,3.794843961,#DIV/0!,-78.52367622,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53762.21817,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608154547,248.7803548,257.5232581,21.28549032,19.1944129,248.2233226,20.94851613,500.0336129,101.9734516,0.099972277,28.00001935,28.77544516,999.9,0,0,10004.0129,0,94.85005806,1608154034,15:27:14,1608154029,1608154034,29,-0.032,0.016,0.449,0.265,414,20,0.21,0.05,6.848856307,-0.187061336,0.039154978,1,-8.745843871,0.121004516,0.041155237,1,2.091241935,-0.023295484,0.002170822,1,3,3,3/3,100,100,0.557,0.3368,0.626449865,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.058297053,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,8.8,8.7,2,507.315,477.959,23.7759,33.8235,30.0001,33.8379,33.8748,13.5844,19.2495,30.2976,23.7853,257.905,19.2056,97.9257,101.762
8,1608154665,656.0999999,20201216 15:37:44,15:37:44,1149,_1,1608154657,0.001713395,1.713395249,11.94792268,399.4974516,#DIV/0!,#DIV/0!,40.77737534,#DIV/0!,2.963925673,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,57.0284687,2.164081576,3.794739058,#DIV/0!,-75.56073048,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53741.27977,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608154657,399.4974516,414.6553226,21.2015871,19.18924194,399.0184516,20.9435871,500.0340645,101.9716774,0.100000813,27.99954516,28.74680645,999.9,0,0,10000.11548,0,95.04512903,1608154691,15:38:10,1608154688,1608154691,30,0.031,0.005,0.479,0.258,415,19,0.1,0.04,11.94138545,-0.140699641,0.031004454,1,-15.17984194,0.078232258,0.033256644,1,2.091163548,-0.001343226,0.00041513,1,3,3,3/3,100,100,0.479,0.258,0.626449865,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.058297053,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,10.6,10.5,2,507.281,478.616,23.7851,33.8003,29.9999,33.8245,33.8616,19.6333,18.6959,29.9274,23.7845,414.896,19.2062,97.9339,101.767
9,1608154807,798.0999999,20201216 15:40:06,15:40:06,1149,_1,1608154799,0.001747695,1.747694894,15.0825567,499.7367,#DIV/0!,#DIV/0!,51.00529119,#DIV/0!,2.963803541,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,57.17172994,2.16934194,3.794431168,#DIV/0!,-77.07334482,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53737.80302,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608154799,499.7367,518.8822667,21.25465333,19.20216333,499.3288333,20.91421,500.0409,101.9643333,0.099996113,27.99815333,28.72506,999.9,0,0,10000.14367,0,93.79988667,1608154691,15:38:10,1608154688,1608154691,30,0.031,0.005,0.479,0.258,415,19,0.1,0.04,15.09139006,-0.16914639,0.053308199,1,-19.15238065,0.037887097,0.060412167,1,2.05071,0.138329032,0.010349699,1,3,3,3/3,100,100,0.407,0.3411,0.65783879,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.053342624,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,2,1.9,2,507.223,479.208,23.8451,33.7505,30,33.7879,33.8261,23.4762,17.9168,29.3287,23.8457,518.95,19.2267,97.9437,101.775
10,1608154916,907.0999999,20201216 15:41:55,15:41:55,1149,_1,1608154908,0.001794677,1.794677383,17.89318179,599.691871,#DIV/0!,#DIV/0!,61.20501944,#DIV/0!,2.963336044,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,56.88159262,2.157947099,3.793752953,#DIV/0!,-79.14527261,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53724.62168,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608154908,599.691871,622.4534516,21.14374516,19.03582903,599.3791613,20.80788387,500.0382581,101.9608065,0.099972423,27.9950871,28.7128871,999.9,0,0,9997.840645,0,92.68641935,1608154691,15:38:10,1608154688,1608154691,30,0.031,0.005,0.479,0.258,415,19,0.1,0.04,17.9022759,-0.184591785,0.044553478,1,-22.76699355,0.130320968,0.047133201,1,2.107977742,0.026603226,0.002205406,1,3,3,3/3,100,100,0.312,0.3359,0.65783879,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.053342624,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,3.8,3.8,2,507.25,479.531,23.8155,33.7202,29.9999,33.7606,33.8008,27.1831,17.9153,28.958,23.8165,622.54,19.1098,97.9493,101.781
11,1608155036,1027.6,20201216 15:43:56,15:43:56,1149,_1,1608155028,0.001742399,1.742398663,20.0844661,699.8844667,#DIV/0!,#DIV/0!,71.43015903,#DIV/0!,2.963149949,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,57.14512423,2.169580787,3.79661575,#DIV/0!,-76.83978102,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53716.86007,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608155028,699.8844667,725.4475667,21.25791,19.21161,699.6769333,20.91734667,500.0319333,101.9599667,0.099962413,28.00802667,28.74799333,999.9,0,0,9996.868667,0,91.81159333,1608154691,15:38:10,1608154688,1608154691,30,0.031,0.005,0.479,0.258,415,19,0.1,0.04,20.08783304,-0.16665854,0.022844714,1,-25.56364194,0.001766129,0.023100255,1,2.044940968,0.264123387,0.020031863,0,2,3,2/3,100,100,0.207,0.3406,0.65783879,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.053342624,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,5.8,5.8,2,507.219,480.182,23.7666,33.7012,30.0001,33.7388,33.7775,30.7628,16.7281,28.5864,23.7623,725.291,19.0879,97.9514,101.784
12,1608155157,1148.1,20201216 15:45:56,15:45:56,1149,_1,1608155149,0.001694955,1.694955159,21.42138794,799.9353333,#DIV/0!,#DIV/0!,81.64207975,#DIV/0!,2.963508408,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,56.74936497,2.153105961,3.794061771,#DIV/0!,-74.74752251,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53729.40729,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608155149,799.9353333,827.266,21.09629667,19.10540667,799.8409333,20.76237667,500.0370333,101.9608667,0.099982933,27.99648333,28.79878,999.9,0,0,9998.811333,0,92.09234667,1608154691,15:38:10,1608154688,1608154691,30,0.031,0.005,0.479,0.258,415,19,0.1,0.04,21.44112438,-1.251382909,0.097153887,0,-27.34886774,1.629808065,0.124732942,0,1.993795806,-0.170872742,0.014911516,1,1,3,1/3,100,100,0.094,0.3337,0.65783879,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.053342624,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,7.8,7.8,2,507.208,480.434,23.7736,33.6929,29.9999,33.7242,33.7624,34.2379,15.4795,28.5864,23.7784,827.217,19.4011,97.9507,101.783
13,1608155277,1268.6,20201216 15:47:57,15:47:57,1149,_1,1608155269,0.001516292,1.516292476,21.92941102,899.9399,#DIV/0!,#DIV/0!,91.84234022,#DIV/0!,2.965700539,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,57.30473212,2.175425315,3.796240266,#DIV/0!,-66.86849818,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53791.53126,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608155269,899.9399,927.8905667,21.31644333,19.53581333,899.9636333,20.97345333,500.0378,101.9539333,0.09992628,28.00633,28.82665333,999.9,0,0,10011.91833,0,93.21960333,1608154691,15:38:10,1608154688,1608154691,30,0.031,0.005,0.479,0.258,415,19,0.1,0.04,21.93482998,-0.677728522,0.059073745,0,-27.95292581,0.836254839,0.073328879,0,1.780581935,-0.012676452,0.001494229,1,1,3,1/3,100,100,-0.024,0.3429,0.65783879,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.053342624,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,9.8,9.8,2,506.962,480.967,23.7847,33.6778,30,33.7091,33.7498,37.5951,13.8035,28.5864,23.7798,927.713,19.5568,97.9549,101.787
14,1608155392,1383.1,20201216 15:49:51,15:49:51,1149,_1,1608155384,0.00132038,1.320380306,23.00580711,1199.766667,#DIV/0!,#DIV/0!,122.4271848,#DIV/0!,2.962002117,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,57.12976141,2.168844535,3.796347966,#DIV/0!,-58.22877151,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53683.18915,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608155384,1199.766667,1229.272333,21.25432667,19.70366667,1199.784667,20.98632667,500.0386333,101.9424667,0.100028913,28.00681667,28.87023,999.9,0,0,9992.082333,0,98.33726,1608155418,15:50:17,1608155418,1608155414,31,0.407,-0.014,-0.018,0.268,1229,20,0.07,0.05,23.23820594,-0.099218429,0.063107914,1,-29.87951935,0.036241935,0.077291369,1,1.627374194,-0.090599032,0.006787427,1,3,3,3/3,100,100,-0.018,0.268,0.65783879,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.053342624,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,11.7,11.7,2,507.13,481.329,23.7329,33.6596,30,33.6939,33.7321,47.2646,13.2497,29.3405,23.7316,1229.33,19.7123,97.9599,101.789
15,1608155539,1530.1,20201216 15:52:18,15:52:18,1149,_1,1608155531,0.00104663,1.046629834,21.86476395,1399.815667,#DIV/0!,#DIV/0!,142.850123,#DIV/0!,2.964950439,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,57.96121569,2.199966941,3.795584538,#DIV/0!,-46.15637569,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53770.04659,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608155531,1399.815667,1427.809667,21.55789667,20.32909667,1400.029333,21.21781333,500.0325667,101.9493,0.0999386,28.00336667,28.93483,999.9,0,0,10008.11967,0,43.57629333,1608155418,15:50:17,1608155418,1608155414,31,0.407,-0.014,-0.018,0.268,1229,20,0.07,0.05,21.88204829,-0.282994054,0.122691036,1,-28.00619355,0.210914516,0.130503467,0,1.227663871,-0.030168387,0.010269564,1,2,3,2/3,100,100,-0.22,0.3408,1.06452864,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.066850797,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,2,2.1,2,506.882,482.348,23.7331,33.6354,30,33.6697,33.7079,53.391,12.799,31.7715,23.7342,1427.74,20.2518,97.9637,101.79
