SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,6.07058 92.363 391.428 619.968 858.153 1059.61 1241.84 1400.52,1.21091 103.559 404.005 601.341 801.253 1000.78 1201.79 1400.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,accession,rep,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,s,mol m⁻² s⁻¹,mmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1608141044,0,20201216 11:50:44,11:50:44,1149,_1,1608141036,0.000561927,0.56192696,4.562803561,401.3308065,#DIV/0!,#DIV/0!,41.10483857,#DIV/0!,2.970095999,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,56.61499474,2.148075804,3.79418176,#DIV/0!,-24.78097894,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53929.70254,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608141036,401.3308065,407.0765484,20.97293226,20.31279032,401.0888065,20.70793226,500.0212903,102.3213548,0.099984132,27.99702581,28.68842581,999.9,0,0,10000.82774,0,640.3327097,1608141070,11:51:09,1608141070,1608141063,10,-0.419,0.012,0.242,0.265,407,20,0.37,0.15,4.196791396,2.205898375,0.163380392,0,-5.322568065,-2.647969839,0.202561002,0,0.676438452,0.117645823,0.008915202,1,1,3,1/3,100,100,0.242,0.265,0.833505652,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.103625915,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,19.3,17,2,504.488,478.151,23.2223,34.7516,30.0002,34.7779,34.8187,19.3765,20.2574,43.7213,23.2189,406.612,20.2983,97.6767,101.729
2,1608141137,92.5,20201216 11:52:16,11:52:16,1149,_1,1608141129,0.000679264,0.679264344,0.154700345,44.59098333,#DIV/0!,#DIV/0!,4.566830503,#DIV/0!,2.970078014,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,56.62194769,2.149256255,3.795800644,#DIV/0!,-29.95555757,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53927.74951,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608141129,44.59098333,44.81296,20.98555,20.18757667,44.17911333,20.69328,500.0239333,102.316,0.100007937,28.00434333,28.69366,999.9,0,0,10001.24933,0,657.4473,1608141070,11:51:09,1608141070,1608141063,10,-0.419,0.012,0.242,0.265,407,20,0.37,0.15,0.186780988,-0.167679905,0.27495623,1,-0.26895643,-0.028648379,0.327002531,1,0.794620645,0.16219379,0.02828343,1,3,3,3/3,100,100,0.412,0.2911,0.414787963,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.092024845,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,1.1,1.2,2,504.585,477.093,23.1764,34.7484,30,34.7684,34.8092,4.97653,19.5556,42.9731,23.1764,47.5656,20.2744,97.6753,101.724
3,1608141212,167.5,20201216 11:53:31,11:53:31,1149,_1,1608141204,0.000652753,0.652753046,0.162144972,79.31929677,#DIV/0!,#DIV/0!,8.123436025,#DIV/0!,2.968780568,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,56.71368211,2.152463685,3.795316412,#DIV/0!,-28.78640933,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53890.12596,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608141204,79.31929677,79.5759871,21.01720323,20.25040645,78.91277742,20.72363871,500.0287097,102.3143548,0.100017903,28.00215484,28.69521613,999.9,0,0,9994.066774,0,610.5384839,1608141070,11:51:09,1608141070,1608141063,10,-0.419,0.012,0.242,0.265,407,20,0.37,0.15,0.164422212,-0.1444068,0.020584991,1,-0.259523613,0.145977435,0.024072183,1,0.766198903,0.073965097,0.005593772,1,3,3,3/3,100,100,0.407,0.294,0.414787963,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.092024845,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,2.4,2.5,2,504.611,477.267,23.1454,34.7516,30.0001,34.7653,34.8052,6.32729,18.7034,42.6014,23.1452,79.8757,20.2926,97.6757,101.724
4,1608141283,238.5,20201216 11:54:42,11:54:42,1149,_1,1608141275,0.000574899,0.574898536,0.612400253,99.55074839,#DIV/0!,#DIV/0!,10.19506251,#DIV/0!,2.970209623,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,57.06573037,2.166670289,3.796797614,#DIV/0!,-25.35302542,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53930.68146,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608141275,99.55074839,100.3542581,21.15667742,20.48143548,99.14851935,20.85735806,500.0301935,102.3107097,0.099997184,28.00884839,28.75333871,999.9,0,0,10002.51161,0,545.0430323,1608141070,11:51:09,1608141070,1608141063,10,-0.419,0.012,0.242,0.265,407,20,0.37,0.15,0.614161791,-0.030674259,0.015274266,1,-0.804392935,0.069178161,0.016479911,1,0.676556323,-0.038537613,0.036845261,1,3,3,3/3,100,100,0.402,0.303,0.414787963,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.092024845,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,3.5,3.7,2,504.468,477.403,23.1215,34.761,30.0002,34.7684,34.806,7.19618,16.3602,42.2299,23.1151,100.551,20.4338,97.6759,101.72
5,1608141374,329.5,20201216 11:56:13,11:56:13,1149,_1,1608141366,0.000826494,0.826494014,1.749633197,149.6003548,#DIV/0!,#DIV/0!,15.32042193,#DIV/0!,2.969503567,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,56.84494456,2.157136785,3.794773312,#DIV/0!,-36.448386,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53911.61267,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608141366,149.6003548,151.8481935,21.06393871,20.09307742,149.2123871,20.76843871,500.0208387,102.3089677,0.100026848,27.9997,28.69546452,999.9,0,0,9998.684839,0,502.2849677,1608141070,11:51:09,1608141070,1608141063,10,-0.419,0.012,0.242,0.265,407,20,0.37,0.15,1.752801006,-0.144102409,0.017263784,1,-2.250537419,0.170269839,0.020733171,1,0.970304129,0.069965613,0.005238821,1,3,3,3/3,100,100,0.388,0.2958,0.414787963,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.092024845,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,5.1,5.2,2,504.671,476.956,23.1163,34.7832,30.0001,34.7779,34.8156,9.33276,17.9249,41.8583,23.1162,152.006,20.136,97.6726,101.716
6,1608141462,417.5,20201216 11:57:41,11:57:41,1149,_1,1608141454,0.000894119,0.894119006,3.180681877,199.520871,#DIV/0!,#DIV/0!,20.4321182,#DIV/0!,2.97018541,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,56.87198269,2.158535421,3.795428466,#DIV/0!,-39.43064815,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53930.97806,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608141454,199.520871,203.5515484,21.07822903,20.02795806,199.1521935,20.78214839,500.0267097,102.3059355,0.099983781,28.00266129,28.70020968,999.9,0,0,10002.84129,0,497.4457742,1608141070,11:51:09,1608141070,1608141063,10,-0.419,0.012,0.242,0.265,407,20,0.37,0.15,3.181628,-0.196627783,0.025489842,1,-4.031974839,0.173576613,0.029799977,1,1.048526774,0.117547258,0.010418028,1,3,3,3/3,100,100,0.368,0.2963,0.414787963,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.092024845,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,6.5,6.6,2,504.671,476.848,23.045,34.8054,30.0002,34.7937,34.8282,11.4505,17.6534,41.4868,23.0458,203.74,19.9182,97.6696,101.712
7,1608141551,506.5,20201216 11:59:10,11:59:10,1149,_1,1608141543,0.000976155,0.976155034,4.629020645,249.5052903,#DIV/0!,#DIV/0!,25.54978215,#DIV/0!,2.97064692,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,56.8382312,2.155433614,3.792225002,#DIV/0!,-43.04843701,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53946.99653,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608141543,249.5052903,255.352,21.04879355,19.90213871,249.1604194,20.75391935,500.0326774,102.3017742,0.09999099,27.98817742,28.66523871,999.9,0,0,10005.86161,0,502.5299355,1608141070,11:51:09,1608141070,1608141063,10,-0.419,0.012,0.242,0.265,407,20,0.37,0.15,4.6320945,-0.173436492,0.018215262,1,-5.84930871,0.191442097,0.021406453,1,1.145878065,0.073052903,0.005581199,1,3,3,3/3,100,100,0.345,0.2953,0.414787963,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.092024845,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,8,8.1,2,504.737,477.025,23.1075,34.8275,30,34.8096,34.844,13.5377,17.6534,40.7392,23.1152,255.627,19.8735,97.6675,101.707
8,1608141659,614.5,20201216 12:00:58,12:00:58,1149,_1,1608141651,0.001066302,1.066301643,8.811587896,399.4157097,#DIV/0!,#DIV/0!,40.89920341,#DIV/0!,2.970900128,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,56.50252723,2.143975496,3.794477169,#DIV/0!,-47.02390246,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53952.49694,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608141651,399.4157097,410.5003226,20.93775484,19.68502581,399.1677419,20.64743548,500.0166774,102.2976774,0.09990591,27.99836129,28.67305484,999.9,0,0,10007.69645,0,520.1375161,1608141070,11:51:09,1608141070,1608141063,10,-0.419,0.012,0.242,0.265,407,20,0.37,0.15,8.814787613,-0.171400128,0.02842678,1,-11.08850645,0.197448387,0.034160069,1,1.252984194,-0.033645968,0.002661878,1,3,3,3/3,100,100,0.248,0.2903,0.414787963,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.092024845,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,9.8,9.9,2,505.01,476.949,23.0654,34.8467,30.0001,34.8287,34.8631,19.5571,17.9341,40.3665,23.0712,410.805,19.6962,97.6653,101.701
9,1608141751,706.5,20201216 12:02:30,12:02:30,1149,_1,1608141743,0.001036406,1.036406148,11.49702345,499.240871,#DIV/0!,#DIV/0!,51.1198036,#DIV/0!,2.969149655,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,56.44411975,2.141853487,3.794644149,#DIV/0!,-45.70551111,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53901.05782,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608141743,499.240871,513.6572258,20.91754516,19.69995484,498.995871,20.66854516,500.0337419,102.2950323,0.100037087,27.99911613,28.65802258,999.9,0,0,9998.043548,0,560.2372581,1608141772,12:02:51,1608141769,1608141772,11,0.093,0.008,0.245,0.249,514,20,0.12,0.05,11.54810755,-0.141842164,0.021232584,1,-14.49902581,0.135566129,0.02463386,1,1.25962129,0.028753548,0.0022068,1,3,3,3/3,100,100,0.245,0.249,0.414787963,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.092024845,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,11.3,11.5,2,505.009,477.127,23.0867,34.8658,30.0002,34.8468,34.879,23.3875,17.9341,39.9941,23.0864,513.985,19.6945,97.6617,101.693
10,1608141880,835.5,20201216 12:04:39,12:04:39,1149,_1,1608141872,0.001114549,1.114548761,13.85012192,599.5999667,#DIV/0!,#DIV/0!,61.3928774,#DIV/0!,2.96987536,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,56.48811581,2.142929972,3.793594355,#DIV/0!,-49.15160035,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53923.0368,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608141872,599.5999667,617.0210333,20.92915,19.61976,599.4372333,20.6316,500.0292667,102.2897333,0.099994503,27.99437,28.64371333,999.9,0,0,10002.67,0,546.7447667,1608141772,12:02:51,1608141769,1608141772,11,0.093,0.008,0.245,0.249,514,20,0.12,0.05,13.85388842,-0.025630566,0.027444982,1,-17.42610645,0.132029032,0.034571851,1,1.311322258,-0.153281613,0.011530145,1,3,3,3/3,100,100,0.162,0.2971,0.507939962,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.084117669,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,1.9,1.8,2,504.953,477.042,23.1103,34.8912,30.0002,34.8732,34.9044,27.1032,18.2813,39.2523,23.1144,617.148,19.6302,97.6567,101.685
11,1608141995,950.5,20201216 12:06:34,12:06:34,1149,_1,1608141987,0.001027341,1.027340916,16.07689159,699.8046452,#DIV/0!,#DIV/0!,71.64538025,#DIV/0!,2.968668562,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,56.47263906,2.141645259,3.792359086,#DIV/0!,-45.30573439,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53888.4853,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608141987,699.8046452,719.9585484,20.91877097,19.71181613,699.7473548,20.62164839,500.0270968,102.279129,0.099985977,27.98878387,28.60473548,999.9,0,0,9996.874839,0,517.2524516,1608141772,12:02:51,1608141769,1608141772,11,0.093,0.008,0.245,0.249,514,20,0.12,0.05,16.08119316,-0.225827765,0.049902445,1,-20.15845806,0.177319355,0.057108916,1,1.206210968,0.0918,0.006951547,1,3,3,3/3,100,100,0.058,0.2978,0.507939962,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.084117669,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,3.8,3.7,2,504.867,477.116,23.1415,34.8944,29.9998,34.8796,34.9139,30.7069,17.7119,38.88,23.1501,720.155,19.7079,97.6581,101.687
12,1608142109,1064.5,20201216 12:08:28,12:08:28,1149,_1,1608142101,0.001035327,1.035326963,17.87478879,799.8003226,#DIV/0!,#DIV/0!,81.88053342,#DIV/0!,2.967965257,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,56.09068677,2.128647307,3.795010241,#DIV/0!,-45.65791906,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53865.69441,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608142101,799.8003226,822.2420323,20.7924,19.57593226,799.8558065,20.50045161,500.0379355,102.276129,0.100090513,28.00077097,28.59747097,999.9,0,0,9993.187742,0,479.2285806,1608141772,12:02:51,1608141769,1608141772,11,0.093,0.008,0.245,0.249,514,20,0.12,0.05,17.88546835,-0.161165061,0.048848284,1,-22.45024194,0.136640323,0.070274828,1,1.216665161,0.171849194,0.020825021,1,3,3,3/3,100,100,-0.056,0.2912,0.507939962,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.084117669,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,5.7,5.6,2,504.88,477.476,23.1513,34.8691,29.9999,34.87,34.9075,34.2123,17.4184,38.1324,23.1562,822.166,19.7056,97.6651,101.69
13,1608142229,1185,20201216 12:10:29,12:10:29,1149,_1,1608142221,0.001004632,1.004631815,19.16156818,899.9446667,#DIV/0!,#DIV/0!,92.13072327,#DIV/0!,2.969360176,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,56.21465759,2.133870555,3.795932674,#DIV/0!,-44.30426303,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53905.71873,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608142221,899.9446667,924.0222,20.84392,19.66355333,900.1186667,20.54985,500.0266667,102.2737667,0.09999772,28.00494,28.60464333,999.9,0,0,10001.31433,0,462.6498,1608141772,12:02:51,1608141769,1608141772,11,0.093,0.008,0.245,0.249,514,20,0.12,0.05,19.16663452,-0.928480853,0.07602146,0,-24.08160645,1.290212903,0.105142241,0,1.181485484,-0.233122258,0.017582695,0,0,3,0/3,100,100,-0.175,0.293,0.507939962,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.084117669,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,7.7,7.6,2,505.153,477.845,23.2047,34.833,30,34.8459,34.8853,37.6179,16.8188,37.7623,23.2028,923.862,19.6732,97.6728,101.696
14,1608142350,1305.5,20201216 12:12:29,12:12:29,1149,_1,1608142342,0.000928916,0.928915995,23.46632816,1199.516667,#DIV/0!,#DIV/0!,122.7952833,#DIV/0!,2.969928551,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,56.03474338,2.125920066,3.79393201,#DIV/0!,-40.96519537,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53923.90793,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608142342,1199.516667,1229.012,20.76689333,19.67539333,1200.056,20.47597667,500.0230667,102.2706333,0.100002057,27.99589667,28.57994,999.9,0,0,10004.83933,0,452.9230667,1608141772,12:02:51,1608141769,1608141772,11,0.093,0.008,0.245,0.249,514,20,0.12,0.05,23.46513975,-0.332503186,0.049575337,1,-29.4969871,0.295562903,0.064145262,0,1.090786129,0.004710484,0.003678096,1,2,3,2/3,100,100,-0.54,0.2907,0.507939962,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.084117669,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,9.7,9.6,2,505.09,478.403,23.2183,34.7991,29.9999,34.8192,34.8586,47.469,16.8188,37.39,23.2199,1228.88,19.7035,97.6809,101.7
15,1608142462,1417.9,20201216 12:14:22,12:14:22,1149,_1,1608142454,0.000835214,0.83521386,24.57896087,1399.586667,#DIV/0!,#DIV/0!,143.2760321,#DIV/0!,2.969655593,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,55.93255853,2.12156535,3.793077602,#DIV/0!,-36.83293123,#DIV/0!,#DIV/0!,#DIV/0!,0,0,1,0,53916.60116,0,#DIV/0!,#DIV/0!,#DIV/0!,6,0.5,0: Broadleaf,2,1608142454,1399.586667,1430.482,20.72443333,19.74301667,1400.345667,20.46943333,500.0350333,102.2702333,0.100013203,27.99203333,28.56460667,999.9,0,0,10003.33267,0,448.1535333,1608142487,12:14:46,1608142485,1608142487,12,0.047,0.002,-0.759,0.255,1430,20,0.06,0.1,24.55335751,0.401726293,0.081833785,1,-30.91449667,-0.003302336,0.115435626,1,1.018522433,-0.086459239,0.008685197,1,3,3,3/3,100,100,-0.759,0.255,0.507939962,-1.60437E-05,-1.15306E-06,3.65813E-10,-0.084117669,-0.01485855,0.002062025,-2.15789E-05,18,2225,1,25,11.6,11.5,2,504.894,479.163,23.2766,34.7529,29.9999,34.7811,34.8219,53.7083,15.4128,37.39,23.2794,1430.54,19.8238,97.6909,101.707
