SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,3.80807 72.5497 367.427 601.499 840.27 1012.88 1170.07 1266.68,0.265035 100.619 404.565 601.755 801.938 1000.71 1202.21 1400.73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,accession,rep,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1608077925,0,20201215 16:18:45,16:18:45,1149,_1,1608077917,0.000682577,1.00001629,401.7547097,333.9461558,34.25050451,41.20515017,0.029660791,2.974701888,0.029497463,0.018450513,231.2912565,29.15711437,28.58615161,3.926460903,42.6469709,1.617274872,3.792238553,2.309186031,-30.10165821,-95.88856477,-7.046557946,98.25447553,9,2,1,0,54069.30179,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-665-20201215-16_18_48,1052.2228,1204.03,0.126082573,0.5,1180.188075,1.00001629,74.40057441,0.463343937,0.001336875,1.709301263,DARK-666-20201215-16_18_50,646.15,557.88,0.272114433,0.786737413,0.310728163,0.808154996,1400.003871,1180.188075,0.842989152,0.195978303,6,0.5,0: Broadleaf,2,1608077917,401.7547097,403.2837742,15.76860645,14.96244516,396.9857097,15.61460645,500.0096129,102.463,0.0999549,27.98823871,28.58615161,999.9,0,0,10013.06452,0,244.104,1400.003871,0.900005032,0.099995184,0,1053.495484,4.99938,14571.60968,11164.38065,45.661,46.903,46.258,47.012,47.375,1255.510968,139.4941935,0,267.1000001,0,1052.2228,-78.62384616,-1071.753846,14554.564,15,0,--:--:--,1607992578,1607992563,0,1.949,0.009,4.769,0.154,1213,20,0.1,0.17,0.993177082,2.274568626,0.165756308,0,-1.540554667,-2.623902647,0.192018273,0,0.805961133,-0.041249086,0.00304401,1,1,3,1/3,100,100,4.769,0.154,4.769,0,0,0,0.154,0,0,0,-1,-1,-1,-1,1422.5,1422.7,2,469.446,523.149,25.8047,29.8435,30.0001,29.6627,29.7007,20.826,0,100,25.8014,402.739,17.5443,101.343,100.808
2,1608078046,120.5,20201215 16:20:45,16:20:45,1149,_1,1608078038,0.000624224,-2.321909934,49.61112258,184.1655656,18.88757465,5.087996653,0.026857331,2.972443337,0.026723242,0.016714018,231.2906744,29.17300295,28.62520968,3.935371228,42.30840184,1.604445182,3.792261376,2.330926046,-27.5282972,-102.0582882,-7.507115243,94.19697376,9,2,1,0,54002.95671,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-667-20201215-16_20_48,841.3101923,923.99,0.08948128,0.5,1180.18265,-2.321909934,52.80212695,0.348770008,-0.001477875,2.530427818,DARK-668-20201215-16_20_50,601.73,322.26,0.256562427,0.878865563,0.396520971,0.918121093,1399.997097,1180.18265,0.842989355,0.195978711,6,0.5,0: Broadleaf,2,1608078038,49.61112258,46.86206129,15.64433548,14.90700323,44.84212258,15.49033548,500.0124516,102.4576129,0.099966687,27.98834194,28.62520968,999.9,0,0,10000.80452,0,240.8312581,1399.997097,0.899999774,0.100000258,0,841.5263548,4.99938,11657.18065,11164.30968,45.536,46.75,46.125,46.875,47.25,1255.494194,139.5029032,0,119.5999999,0,841.3101923,-55.33965816,-778.6188039,11654.16154,15,0,--:--:--,1607992578,1607992563,0,1.949,0.009,4.769,0.154,1213,20,0.1,0.17,-2.317454096,-0.266705177,0.022840759,1,2.747086,0.341501046,0.02904276,0,0.737437567,-0.02750125,0.00201306,1,2,3,2/3,100,100,4.769,0.154,4.769,0,0,0,0.154,0,0,0,-1,-1,-1,-1,1424.5,1424.7,2,470.073,523.21,25.6711,29.795,30,29.6101,29.6454,5.18347,0,100,25.6713,47.0903,15.7575,101.35,100.813
3,1608078118,192.5,20201215 16:21:57,16:21:57,1149,_1,1608078110,0.00058496,-1.909468715,79.4795,196.466805,20.1486644,8.151024656,0.025111914,2.97141088,0.024994606,0.015632123,231.2811166,29.16612003,28.61630667,3.933338632,42.17886395,1.597920599,3.78843916,2.335418033,-25.79674932,-103.3672343,-7.605047734,94.51208523,9,2,1,0,53975.74889,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-669-20201215-16_22_00,767.09404,840.32,0.087140565,0.5,1180.134452,-1.909468715,51.41879175,0.31144088,-0.001128449,2.881949733,DARK-670-20201215-16_22_02,578.61,261.71,0.279798097,0.90247329,0.586544018,0.950976625,1399.94,1180.134452,0.842989308,0.195978616,6,0.5,0: Broadleaf,2,1608078110,79.4795,77.24396667,15.5811,14.89009667,74.7105,15.4271,500.0085667,102.4550667,0.099990377,27.97104667,28.61630667,999.9,0,0,9995.211667,0,239.3902667,1399.94,0.899999133,0.100000897,0,767.272,4.99938,10635.30333,11163.86,45.5,46.64153333,46.0496,46.75,47.1912,1255.445,139.495,0,71,0,767.09404,-35.19946154,-483.9538461,10632.9,15,0,--:--:--,1607992578,1607992563,0,1.949,0.009,4.769,0.154,1213,20,0.1,0.17,-1.902505321,-0.213634238,0.035030765,1,2.231783667,0.146563115,0.033870248,1,0.690913433,0.010149971,0.000835563,1,3,3,3/3,100,100,4.769,0.154,4.769,0,0,0,0.154,0,0,0,-1,-1,-1,-1,1425.7,1425.9,2,470.445,523.712,25.4976,29.7552,29.9997,29.5737,29.6088,6.55496,0,100,25.5196,77.5254,15.6339,101.355,100.818
4,1608078189,263.5,20201215 16:23:08,16:23:08,1149,_1,1608078181,0.000572235,-1.670787291,99.62298667,203.6115683,20.88044998,10.21637821,0.024467698,2.973123726,0.024356381,0.015232697,231.2915505,29.1654739,28.64534667,3.93997197,42.12719485,1.595653286,3.787703624,2.344318684,-25.23557358,-108.6153112,-7.987584474,89.4530813,9,2,1,0,54026.44557,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-671-20201215-16_23_11,724.7293846,793.21,0.086333525,0.5,1180.188581,-1.670787291,50.94492019,0.298458164,-0.000926157,3.112504885,DARK-672-20201215-16_23_13,556.47,236.74,0.289265081,0.912500323,0.880971371,0.969475778,1400.004333,1180.188581,0.842989234,0.195978468,6,0.5,0: Broadleaf,2,1608078181,99.62298667,97.68647333,15.55969667,14.88370667,94.85398667,15.40569667,500.0057,102.4504333,0.099977527,27.96771667,28.64534667,999.9,0,0,10005.35633,0,238.0555667,1400.004333,0.900003267,0.099996777,0,724.9043667,4.99938,10051.55333,11164.38,45.43286667,46.562,45.9601,46.6808,47.13326667,1255.506667,139.498,0,70.39999986,0,724.7293846,-23.83712819,-329.1658119,10049.51154,15,0,--:--:--,1607992578,1607992563,0,1.949,0.009,4.769,0.154,1213,20,0.1,0.17,-1.665923604,-0.100693157,0.031178552,1,1.933805333,0.023868654,0.032068145,1,0.676025367,-0.000982345,0.000397094,1,3,3,3/3,100,100,4.769,0.154,4.769,0,0,0,0.154,0,0,0,-1,-1,-1,-1,1426.8,1427.1,2,470.57,524.074,25.653,29.7122,29.9999,29.5348,29.5701,7.48372,0,100,25.6697,97.8537,15.5756,101.359,100.823
5,1608078266,340.5,20201215 16:24:25,16:24:25,1149,_1,1608078258,0.000551437,-1.117365144,149.3518,218.7428509,22.43145438,15.31560037,0.023511829,2.973886658,0.023409046,0.014639851,231.2942555,29.1857211,28.66530667,3.944536903,42.04924883,1.594113111,3.791062041,2.350423792,-24.31837109,-109.406345,-8.045101294,89.52443809,9,2,1,0,54046.01198,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-673-20201215-16_24_28,697.17136,764.55,0.088128494,0.5,1180.203612,-1.117365144,52.0047834,0.289359754,-0.000457224,3.266666667,DARK-674-20201215-16_24_30,543.32,221.23,0.304563757,0.918628345,1.373026601,0.980729986,1400.022333,1180.203612,0.842989132,0.195978264,6,0.5,0: Broadleaf,2,1608078258,149.3518,148.1098,15.54517333,14.89374,144.5828,15.39117333,500.0034,102.4472,0.099942883,27.98291667,28.66530667,999.9,0,0,10009.99167,0,236.7393333,1400.022333,0.900006867,0.09999319,0,697.2759333,4.99938,9668.251667,11164.54667,45.3519,46.437,45.875,46.562,47.062,1255.527333,139.495,0,76.20000005,0,697.17136,-14.65038459,-197.0553843,9666.6604,15,0,--:--:--,1607992578,1607992563,0,1.949,0.009,4.769,0.154,1213,20,0.1,0.17,-1.115316366,-0.128216901,0.022541899,1,1.241439333,0.072384427,0.023080069,1,0.651525333,-0.009425993,0.000990971,1,3,3,3/3,100,100,4.769,0.154,4.769,0,0,0,0.154,0,0,0,-1,-1,-1,-1,1428.1,1428.4,2,470.524,524.672,25.6793,29.663,29.9999,29.4897,29.5248,9.78734,0,100,25.6823,148.387,15.5549,101.365,100.828
6,1608078341,415.5,20201215 16:25:40,16:25:40,1149,_1,1608078333,0.000528694,-0.607280623,199.2761333,234.4270808,24.0392969,20.4347472,0.022504352,2.973198594,0.022410148,0.014014773,231.2916359,29.19807329,28.67786667,3.94741179,42.01935538,1.593563502,3.792451094,2.353848287,-23.31538997,-110.3871256,-8.119862457,89.46925797,9,2,1,0,54024.66492,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-675-20201215-16_25_43,679.12568,748.36,0.092514726,0.5,1180.190892,-0.607280623,54.59251822,0.29679566,-2.5024E-05,3.358971618,DARK-676-20201215-16_25_45,526.25,222.11,0.311711854,0.9188144,2.105469636,0.987087475,1400.007333,1180.190892,0.842989079,0.195978157,6,0.5,0: Broadleaf,2,1608078333,199.2761333,198.6738333,15.54015667,14.91559333,194.5071333,15.38615667,500.0079,102.4449333,0.09994679,27.9892,28.67786667,999.9,0,0,10006.31733,0,237.7682333,1400.007333,0.900006967,0.0999931,0,679.2630667,4.99938,9418.444667,11164.40667,45.27066667,46.3666,45.812,46.4496,46.9916,1255.516333,139.491,0,74.5999999,0,679.12568,-7.871000003,-118.3761541,9416.9972,15,0,--:--:--,1607992578,1607992563,0,1.949,0.009,4.769,0.154,1213,20,0.1,0.17,-0.602175194,-0.132366587,0.018154494,1,0.5994954,0.112367253,0.016748228,1,0.624726067,-0.019945201,0.001549984,1,3,3,3/3,100,100,4.769,0.154,4.769,0,0,0,0.154,0,0,0,-1,-1,-1,-1,1429.4,1429.6,2,470.596,525.494,25.6236,29.6119,29.9999,29.4421,29.4778,12.071,0,100,25.6289,198.989,15.5436,101.373,100.834
7,1608078415,489.5,20201215 16:26:54,16:26:54,1149,_1,1608078407,0.000514208,-0.140652118,249.2221,250.121045,25.64803461,25.55585455,0.021913804,2.973203877,0.021824469,0.013648289,231.291383,29.19884546,28.67231,3.946139687,42.07530209,1.595411765,3.791801095,2.350727921,-22.67656168,-109.9678926,-8.088667921,90.55826082,8,2,1,0,54025.29555,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-677-20201215-16_26_57,667.01872,737.83,0.095972351,0.5,1180.188492,-0.140652118,56.6327323,0.291422143,0.000370361,3.421181031,DARK-678-20201215-16_26_59,522.81,215.02,0.329324156,0.921504634,3.167853815,0.991222395,1400.004333,1180.188492,0.842989171,0.195978341,6,0.5,0: Broadleaf,2,1608078407,249.2221,249.2071,15.55854333,14.95110333,244.4531,15.40454333,500.0073333,102.4425333,0.099956087,27.98626,28.67231,999.9,0,0,10006.58167,0,237.6363667,1400.004333,0.9000021,0.099997943,0,667.0919,4.99938,9248.100667,11164.38667,45.1912,46.25,45.7374,46.375,46.92666667,1255.509333,139.495,0,73.5,0,667.01872,-5.776923089,-87.6261539,9247.1068,15,0,--:--:--,1607992578,1607992563,0,1.949,0.009,4.769,0.154,1213,20,0.1,0.17,-0.13442541,-0.190525263,0.027537424,1,0.011613467,0.165078878,0.028087834,1,0.607392767,0.008138883,0.000848806,1,3,3,3/3,100,100,4.769,0.154,4.769,0,0,0,0.154,0,0,0,-1,-1,-1,-1,1430.6,1430.9,2,470.681,526.178,25.6757,29.5444,29.9997,29.3806,29.4151,14.3154,0,100,25.6796,249.54,15.5369,101.386,100.847
8,1608078487,561.5,20201215 16:28:06,16:28:06,1149,_1,1608078479,0.000504503,2.044730754,397.3147667,233.5911056,23.95313477,40.74185157,0.021611959,2.974409196,0.021525098,0.013460961,231.2950411,29.16845901,28.62844667,3.936110474,42.21192719,1.597565386,3.784630297,2.338545088,-22.24859732,-108.1844106,-7.951237447,92.91079574,8,2,1,0,54066.47388,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-679-20201215-16_28_09,660.5504,736.32,0.102903086,0.5,1180.206295,2.044730754,60.7234347,0.30061658,0.002222051,3.430247718,DARK-680-20201215-16_28_11,514.97,221.35,0.342306754,0.919424413,3.635240626,0.991815341,1400.025333,1180.206295,0.842989242,0.195978485,6,0.5,0: Broadleaf,2,1608078479,397.3147667,400.009,15.57946667,14.98349,392.5457667,15.42546667,499.9962,102.4431,0.09990868,27.95379667,28.62844667,999.9,0,0,10013.35167,0,237.4124667,1400.025333,0.9000021,0.099997943,0,660.5918333,4.99938,9156.763,11164.53333,45.1187,46.187,45.63946667,46.312,46.8519,1255.527,139.5006667,0,71.39999986,0,660.5504,-3.692461545,-53.98846153,9155.9044,15,0,--:--:--,1607992578,1607992563,0,1.949,0.009,4.769,0.154,1213,20,0.1,0.17,2.056560813,-0.271014731,0.045404741,1,-2.700232333,0.167503715,0.03756922,1,0.5959235,0.008243106,0.000725109,1,3,3,3/3,100,100,4.769,0.154,4.769,0,0,0,0.154,0,0,0,-1,-1,-1,-1,1431.8,1432.1,2,470.876,526.931,25.7582,29.462,29.9997,29.3061,29.3411,20.7509,0,100,25.7656,401.131,15.5558,101.399,100.858
9,1608078588,662.5,20201215 16:29:47,16:29:47,1149,_1,1608078580,0.000499534,2.496611109,499.5881667,297.5683071,30.51274768,51.22792753,0.021423293,2.971620471,0.021337859,0.013343809,231.2908254,29.21243977,28.63183667,3.936884793,42.20442286,1.601170081,3.793844276,2.335714712,-22.02945008,-101.9449538,-7.501369917,99.8150516,8,2,1,0,53977.18804,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-681-20201215-16_29_50,655.80156,738.76,0.112294169,0.5,1180.183161,2.496611109,66.26384343,0.306946776,0.002604984,3.415615355,DARK-682-20201215-16_29_52,512,226.76,0.365842477,0.917544217,3.563035946,0.990857202,1399.997667,1180.183161,0.842989377,0.195978754,6,0.5,0: Broadleaf,2,1608078580,499.5881667,502.8835333,15.61503,15.02495667,494.8191667,15.46103,500.0061,102.4403333,0.099980773,27.9955,28.63183667,999.9,0,0,9997.835,0,236.5116667,1399.997667,0.8999958,0.100004213,0,655.8245667,4.99938,9085.330333,11164.30333,44.937,46.062,45.4958,46.1684,46.687,1255.494,139.504,0,100.2,0,655.80156,-1.030615372,-8.813076955,9085.29,15,0,--:--:--,1607992578,1607992563,0,1.949,0.009,4.769,0.154,1213,20,0.1,0.17,2.500388592,-0.229533037,0.039911096,1,-3.297114,0.142129655,0.043030458,1,0.5900209,0.009228627,0.00078422,1,3,3,3/3,100,100,4.769,0.154,4.769,0,0,0,0.154,0,0,0,-1,-1,-1,-1,1433.5,1433.7,2,471.019,528.363,26.0368,29.3236,29.9997,29.1822,29.2176,24.8638,0,100,25.8273,502.992,15.5792,101.422,100.878
10,1608078708,783,20201215 16:31:48,16:31:48,1149,_1,1608078700,0.000467853,3.301391488,599.8770645,319.0132305,32.71136469,61.5109204,0.02009596,2.974441965,0.020020835,0.012519748,231.2911831,29.20899591,28.61923226,3.934006456,42.26604949,1.6025271,3.791523266,2.331479356,-20.63232967,-101.7037722,-7.47566451,101.4794166,8,2,1,0,54061.74616,RECT-4143-20200907-06_33_50,715.4769231,3262.08,2546.603077,0.780668493,-0.57774748,RECT-683-20201215-16_31_51,653.9467308,743.81,0.120814817,0.5,1180.191447,3.301391488,71.29230701,0.313924255,0.003286873,3.385636117,DARK-684-20201215-16_31_53,510.31,233.5,0.384853401,0.915145525,3.171673499,0.988874168,1400.008387,1180.191447,0.842988841,0.195977681,6,0.5,0: Broadleaf,2,1608078700,599.8770645,604.1754839,15.62843226,15.0757871,595.1080645,15.47443226,500.0041613,102.4392903,0.099919858,27.98500323,28.61923226,999.9,0,0,10013.90968,0,235.3157742,1400.008387,0.900015,0.0999854,0,653.9249032,4.99938,9052.562903,11164.43226,44.73170968,45.929,45.306,46,46.5,1255.528387,139.48,0,119.5999999,0,653.9467308,0.616854706,12.45128207,9052.604615,15,0,--:--:--,1607992578,1607992563,0,1.949,0.009,4.769,0.154,1213,20,0.1,0.17,3.303047809,-0.530170143,0.043034159,0,-4.296373,0.649113504,0.052669256,0,0.5526141,-0.025211506,0.002038357,1,1,3,1/3,100,100,4.769,0.154,4.769,0,0,0,0.154,0,0,0,-1,-1,-1,-1,1435.5,1435.8,2,471.012,529.534,25.9335,29.1435,29.9994,29.0143,29.0521,28.815,0,100,25.943,604.033,15.6175,101.45,100.904
